gene	term	evidence
Prkra	GO:2001244	IDA
Prkrip1	GO:0003014	ISO
Prkrip1	GO:0006469	IDA
Prkrip1	GO:0042326	IDA
Prkrir	GO:0008150	ND
Prkx	GO:0001525	IMP
Prkx	GO:0001525	ISO
Prkx	GO:0001935	ISO
Prkx	GO:0001935	IMP
Prkx	GO:0006468	IEA
Prkx	GO:0007155	ISO
Prkx	GO:0007155	IMP
Prkx	GO:0007275	IEA
Prkx	GO:0016310	IEA
Prkx	GO:0018105	ISO
Prkx	GO:0030099	ISO
Prkx	GO:0030154	IEA
Prkx	GO:0030155	ISO
Prkx	GO:0030334	ISO
Prkx	GO:0031589	ISO
Prkx	GO:0043542	ISO
Prkx	GO:0046777	ISO
Prkx	GO:0060562	ISO
Prkx	GO:0060993	ISO
Prkx	GO:2000696	ISO
Prl	GO:0007262	IDA
Prl	GO:0007595	IEA
Prl	GO:0008284	IGI
Prl	GO:0008284	ISO
Prl	GO:0030278	ISO
Prl	GO:0030879	IGI
Prl	GO:0042711	IGI
Prl	GO:0046425	IDA
Prl	GO:0046427	ISO
Prl	GO:0046427	IGI
Prl	GO:0050679	ISO
Prl2a1	GO:0008150	ND
Prl2b1	GO:0008150	ND
Prl2c1	GO:0008150	ND
Prl2c2	GO:0002040	IDA
Prl2c2	GO:0002052	IDA
Prl2c2	GO:0031346	IDA
Prl2c2	GO:0032534	IDA
Prl2c2	GO:0043536	IDA
Prl2c2	GO:0045662	IDA
Prl2c2	GO:0045766	IDA
Prl2c2	GO:0045944	IDA
Prl2c3	GO:0008284	IDA
Prl2c5	GO:0008150	ND
Prl3a1	GO:0008150	ND
Prl3c1	GO:0008150	ND
Prl3d2	GO:0008150	ND
Prl3d3	GO:0008150	ND
Prl4a1	GO:0001666	IMP
Prl5a1	GO:0008150	ND
Prl6a1	GO:0008150	ND
Prl7a1	GO:0008150	ND
Prl7a2	GO:0008150	ND
Prl7b1	GO:0008150	ND
Prl7c1	GO:0008150	ND
Prl7d1	GO:0016525	IDA
Prl7d1	GO:0043537	IDA
Prl8a1	GO:0008150	ND
Prl8a2	GO:0001666	IMP
Prl8a2	GO:0060135	IMP
Prl8a6	GO:0008150	ND
Prl8a8	GO:0008150	ND
Prl8a9	GO:0008150	ND
Prlh	GO:0001894	IMP
Prlh	GO:0002021	IMP
Prlh	GO:0002023	ISO
Prlh	GO:0006112	IMP
Prlh	GO:0006629	IMP
Prlh	GO:0007186	ISO
Prlh	GO:0007631	ISO
Prlh	GO:0009749	IMP
Prlh	GO:0032868	IMP
Prlh	GO:0040014	IMP
Prlh	GO:0042755	IMP
Prlh	GO:0043434	IMP
Prlh	GO:0045444	IMP
Prlh	GO:0048483	IMP
Prlhr	GO:0007165	IEA
Prlhr	GO:0007166	IBA
Prlhr	GO:0007186	ISO
Prlhr	GO:0007186	IDA
Prlhr	GO:0007218	IBA
Prlhr	GO:0007631	IMP
Prlhr	GO:0007631	ISO
Prlhr	GO:0042445	IMP
Prlr	GO:0007171	ISO
Prlr	GO:0007259	IMP
Prlr	GO:0007595	IMP
Prlr	GO:0007595	IMP
Prlr	GO:0007595	IGI
Prlr	GO:0030155	IMP
Prlr	GO:0030856	IMP
Prlr	GO:0038161	ISO
Prlr	GO:0060644	IGI
Prlr	GO:0060736	IMP
Prlr	GO:0060749	IGI
Prlr	GO:0060749	IMP
Prlr	GO:0060749	IGI
Prlr	GO:0061180	IMP
Prm1	GO:0006997	IMP
Prm1	GO:0007275	IEA
Prm1	GO:0007283	IEA
Prm1	GO:0007283	IEA
Prm1	GO:0007286	IMP
Prm1	GO:0030154	IEA
Prm1	GO:0030261	TAS
Prm2	GO:0006997	IMP
Prm2	GO:0007275	IEA
Prm2	GO:0007283	IEA
Prm2	GO:0007283	IEA
Prm2	GO:0007286	IMP
Prm2	GO:0030154	IEA
Prm2	GO:0030261	TAS
Prm3	GO:0007275	IEA
Prm3	GO:0007283	IEA
Prm3	GO:0030154	IEA
Prm3	GO:0030261	IEA
Prm3	GO:0030317	IMP
Prmt1	GO:0001701	IMP
Prmt1	GO:0006355	IBA
Prmt1	GO:0006479	ISO
Prmt1	GO:0006479	ISO
Prmt1	GO:0016571	ISO
Prmt1	GO:0018216	ISO
Prmt1	GO:0018216	ISO
Prmt1	GO:0019919	ISO
Prmt1	GO:0019919	IDA
Prmt1	GO:0019919	IDA
Prmt1	GO:0019919	ISO
Prmt1	GO:0031175	ISO
Prmt1	GO:0032259	IEA
Prmt1	GO:0035247	ISO
Prmt1	GO:0043985	IBA
Prmt1	GO:0043985	ISO
Prmt1	GO:0045648	ISO
Prmt1	GO:0045648	ISO
Prmt1	GO:0045653	ISO
Prmt1	GO:0046985	ISO
Prmt1	GO:1900745	ISO
Prmt10	GO:0006479	IEA
Prmt10	GO:0008150	ND
Prmt10	GO:0032259	IEA
Prmt2	GO:0001666	IDA
Prmt2	GO:0006479	IEA
Prmt2	GO:0016571	IDA
Prmt2	GO:0016571	ISO
Prmt2	GO:0032088	ISO
Prmt2	GO:0032259	NAS
Prmt2	GO:0033210	NAS
Prmt2	GO:0042516	NAS
Prmt2	GO:0043065	ISO
Prmt2	GO:0043433	IMP
Prmt2	GO:0045892	ISO
Prmt2	GO:0045892	IDA
Prmt2	GO:0045893	ISO
Prmt2	GO:0048588	IMP
Prmt2	GO:0060765	ISO
Prmt2	GO:2000134	IMP
Prmt3	GO:0006355	IBA
Prmt3	GO:0006479	IMP
Prmt3	GO:0018216	ISO
Prmt3	GO:0019919	ISO
Prmt3	GO:0031397	ISO
Prmt3	GO:0032259	IEA
Prmt3	GO:0060997	ISO
Prmt5	GO:0000122	IMP
Prmt5	GO:0000387	ISO
Prmt5	GO:0006351	IEA
Prmt5	GO:0006355	IEA
Prmt5	GO:0006479	ISO
Prmt5	GO:0016568	IEA
Prmt5	GO:0018216	ISO
Prmt5	GO:0019918	ISO
Prmt5	GO:0019918	IBA
Prmt5	GO:0032259	IEA
Prmt5	GO:0032922	IMP
Prmt5	GO:0035246	ISO
Prmt5	GO:0042118	ISO
Prmt5	GO:0043985	IMP
Prmt5	GO:0044030	ISO
Prmt5	GO:0045596	ISO
Prmt5	GO:0048511	IEA
Prmt5	GO:0048714	ISO
Prmt5	GO:0070372	ISO
Prmt5	GO:0090161	ISO
Prmt6	GO:0000122	IMP
Prmt6	GO:0006281	IEA
Prmt6	GO:0006351	IEA
Prmt6	GO:0006355	IEA
Prmt6	GO:0006479	IEA
Prmt6	GO:0006974	IEA
Prmt6	GO:0016049	IMP
Prmt6	GO:0016568	IEA
Prmt6	GO:0016571	ISO
Prmt6	GO:0019919	ISO
Prmt6	GO:0032259	IEA
Prmt6	GO:0034970	ISO
Prmt6	GO:0043985	ISO
Prmt6	GO:0045892	ISO
Prmt6	GO:0090398	IMP
Prmt7	GO:0000387	ISO
Prmt7	GO:0006349	IDA
Prmt7	GO:0006351	IEA
Prmt7	GO:0006355	IBA
Prmt7	GO:0006479	IEA
Prmt7	GO:0016568	IEA
Prmt7	GO:0016571	ISO
Prmt7	GO:0018216	ISO
Prmt7	GO:0019918	ISO
Prmt7	GO:0030154	IEA
Prmt7	GO:0032259	IEA
Prmt7	GO:0034969	IDA
Prmt7	GO:0035246	ISO
Prmt7	GO:0035247	ISO
Prmt7	GO:0043046	IDA
Prmt8	GO:0006355	IBA
Prmt8	GO:0006479	IEA
Prmt8	GO:0016571	ISO
Prmt8	GO:0018216	ISO
Prmt8	GO:0019919	ISO
Prmt8	GO:0032259	IEA
Prmt8	GO:0034969	ISO
Prnd	GO:0006878	IDA
Prnd	GO:0051260	IEA
Prnp	GO:0001933	IMP
Prnp	GO:0006139	TAS
Prnp	GO:0006878	TAS
Prnp	GO:0006979	IDA
Prnp	GO:0007611	ISO
Prnp	GO:0032689	IMP
Prnp	GO:0032700	IMP
Prnp	GO:0032703	IMP
Prnp	GO:0032880	IMP
Prnp	GO:0035690	IDA
Prnp	GO:0043066	IGI
Prnp	GO:0043066	ISO
Prnp	GO:0043433	IMP
Prnp	GO:0046007	IMP
Prnp	GO:0046686	ISO
Prnp	GO:0046688	ISO
Prnp	GO:0050860	IMP
Prnp	GO:0051260	IEA
Prnp	GO:0070885	IMP
Prnp	GO:0071280	ISO
Prnp	GO:1901379	IGI
Prob1	GO:0008150	ND
Proc	GO:0006508	IEA
Proc	GO:0006508	IEA
Proc	GO:0007596	IEA
Proc	GO:0007596	IEA
Proc	GO:0007599	IEA
Proc	GO:0030195	IDA
Proc	GO:0043066	ISO
Proc	GO:0043066	NAS
Proc	GO:0050728	ISO
Proc	GO:0050819	ISO
Proc	GO:1903142	ISO
Proca1	GO:0008150	ND
Procr	GO:0006955	IEA
Procr	GO:0007596	IEA
Procr	GO:0007599	IEA
Procr	GO:0050819	TAS
Procr	GO:0050819	ISO
Procr	GO:0050819	TAS
Prodh	GO:0006560	IEA
Prodh	GO:0006562	IEA
Prodh	GO:0055114	ISO
Prodh2	GO:0006560	IEA
Prodh2	GO:0006562	IEA
Prodh2	GO:0055114	IEA
Prok1	GO:0000187	IDA
Prok1	GO:0001525	IEA
Prok1	GO:0007623	TAS
Prok1	GO:0008284	IDA
Prok1	GO:0045765	IDA
Prok1	GO:0051781	IEA
Prok2	GO:0000187	IBA
Prok2	GO:0001525	ISO
Prok2	GO:0003349	TAS
Prok2	GO:0006935	ISO
Prok2	GO:0007218	IEA
Prok2	GO:0007283	ISO
Prok2	GO:0007623	IDA
Prok2	GO:0008283	ISO
Prok2	GO:0008284	IBA
Prok2	GO:0043066	ISO
Prok2	GO:0045765	IBA
Prok2	GO:0045987	ISO
Prok2	GO:0048511	IEA
Prok2	GO:0060976	TAS
Prok2	GO:0060979	TAS
Prok2	GO:0060983	TAS
Prokr1	GO:0007165	IEA
Prokr1	GO:0007166	IBA
Prokr1	GO:0007186	TAS
Prokr1	GO:0007623	TAS
Prokr1	GO:0043066	ISO
Prokr1	GO:0060976	TAS
Prokr2	GO:0007165	IEA
Prokr2	GO:0007166	IBA
Prokr2	GO:0007186	TAS
Prokr2	GO:0007623	IDA
Prom1	GO:0010842	IMP
Prom1	GO:0045494	ISO
Prom1	GO:0060042	ISO
Prom1	GO:0060219	IMP
Prom1	GO:0060219	ISO
Prom1	GO:0072112	ISO
Prom1	GO:0072139	ISO
Prom1	GO:2000768	ISO
Prom2	GO:0001934	ISO
Prom2	GO:0031346	ISO
Prom2	GO:0043087	ISO
Prom2	GO:0048550	ISO
Prom2	GO:2001287	ISO
Prop1	GO:0000122	IDA
Prop1	GO:0001568	IMP
Prop1	GO:0006355	IEA
Prop1	GO:0009887	IMP
Prop1	GO:0009887	IMP
Prop1	GO:0009953	IMP
Prop1	GO:0009953	IMP
Prop1	GO:0016477	IGI
Prop1	GO:0021979	IMP
Prop1	GO:0021984	IMP
Prop1	GO:0043066	IMP
Prop1	GO:0045944	IGI
Prop1	GO:0045944	IDA
Prop1	GO:0048732	IMP
Prop1	GO:0048850	IMP
Prop1	GO:0060070	IGI
Prop1	GO:0060126	IMP
Prorsd1	GO:0008150	ND
Pros1	GO:0007596	IEA
Pros1	GO:0007599	IEA
Pros1	GO:0042730	IEA
Pros1	GO:0050766	ISO
Pros1	GO:0050819	ISO
Proscos	GO:0008150	ND
Proser1	GO:0008150	ND
Proser2	GO:0008150	ND
Proser3	GO:0008150	ND
Prot	GO:0035524	ISA
Prot	GO:1902475	ISA
Prox1	GO:0000122	ISO
Prox1	GO:0000122	IDA
Prox1	GO:0001709	IMP
Prox1	GO:0001938	ISO
Prox1	GO:0001945	IMP
Prox1	GO:0001946	IBA
Prox1	GO:0001946	ISO
Prox1	GO:0002089	IMP
Prox1	GO:0002194	IMP
Prox1	GO:0006351	IEA
Prox1	GO:0006355	IEA
Prox1	GO:0007275	IEA
Prox1	GO:0008284	IMP
Prox1	GO:0008284	ISO
Prox1	GO:0008285	ISO
Prox1	GO:0008285	IMP
Prox1	GO:0010468	ISO
Prox1	GO:0010468	IMP
Prox1	GO:0010595	ISO
Prox1	GO:0021542	IMP
Prox1	GO:0021707	IMP
Prox1	GO:0030240	IMP
Prox1	GO:0042752	ISO
Prox1	GO:0043433	ISO
Prox1	GO:0045071	ISO
Prox1	GO:0045446	IMP
Prox1	GO:0045737	ISO
Prox1	GO:0045787	IMP
Prox1	GO:0045892	ISO
Prox1	GO:0045892	IDA
Prox1	GO:0045893	ISO
Prox1	GO:0045944	IDA
Prox1	GO:0048511	IEA
Prox1	GO:0048839	IMP
Prox1	GO:0048845	IMP
Prox1	GO:0055005	IMP
Prox1	GO:0055009	IMP
Prox1	GO:0055010	IMP
Prox1	GO:0060214	IMP
Prox1	GO:0060298	IMP
Prox1	GO:0060412	IMP
Prox1	GO:0060414	IMP
Prox1	GO:0060421	IMP
Prox1	GO:0060836	ISO
Prox1	GO:0060836	IMP
Prox1	GO:0060849	ISO
Prox1	GO:0061114	IMP
Prox1	GO:0070309	IMP
Prox1	GO:0070858	ISO
Prox1	GO:0072574	IMP
Prox1	GO:0090425	IMP
Prox1	GO:0097150	IMP
Prox1	GO:1901978	IMP
Prox1	GO:2000179	IMP
Prox1	GO:2000979	IMP
Prox2	GO:0000122	IBA
Prox2	GO:0006351	IEA
Prox2	GO:0006355	IEA
Prox2	GO:0030182	IBA
Prox2	GO:0045944	IBA
Prox2	GO:0055007	IBA
Proz	GO:0006508	IEA
Proz	GO:0007596	IMP
Proz	GO:0007596	IDA
Proz	GO:0007599	IEA
Prp2	GO:0008150	ND
Prpf18	GO:0000350	IBA
Prpf18	GO:0006397	IEA
Prpf18	GO:0008380	IEA
Prpf18	GO:0008380	IEA
Prpf18	GO:0032269	ISO
Prpf18	GO:0071048	IBA
Prpf19	GO:0000209	ISO
Prpf19	GO:0000244	ISO
Prpf19	GO:0000245	ISO
Prpf19	GO:0000398	ISO
Prpf19	GO:0001833	IMP
Prpf19	GO:0006281	IEA
Prpf19	GO:0006303	ISO
Prpf19	GO:0006397	IEA
Prpf19	GO:0006974	IEA
Prpf19	GO:0008380	IEA
Prpf19	GO:0008610	IDA
Prpf19	GO:0010498	ISO
Prpf19	GO:0010498	IMP
Prpf19	GO:0016567	IEA
Prpf19	GO:0034613	ISO
Prpf19	GO:0045665	IDA
Prpf19	GO:0045666	ISA
Prpf19	GO:0048026	IMP
Prpf19	GO:0048711	ISO
Prpf19	GO:0048711	IDA
Prpf19	GO:0070534	ISO
Prpf19	GO:0072422	ISO
Prpf3	GO:0000244	ISO
Prpf3	GO:0000398	IBA
Prpf3	GO:0006397	IEA
Prpf3	GO:0006397	IEA
Prpf3	GO:0008380	IEA
Prpf31	GO:0000244	ISA
Prpf31	GO:0000244	ISO
Prpf31	GO:0000398	ISA
Prpf31	GO:0000398	IBA
Prpf31	GO:0006397	IEA
Prpf31	GO:0008380	IEA
Prpf31	GO:0071166	ISO
Prpf38a	GO:0006397	IEA
Prpf38a	GO:0008150	ND
Prpf38a	GO:0008380	IEA
Prpf38b	GO:0006397	IEA
Prpf38b	GO:0008150	ND
Prpf38b	GO:0008380	IEA
Prpf39	GO:0000395	IBA
Prpf39	GO:0006396	IEA
Prpf39	GO:0006397	IEA
Prpf39	GO:0008380	IEA
Prpf4	GO:0000398	IBA
Prpf4	GO:0000398	ISO
Prpf4	GO:0006397	IEA
Prpf4	GO:0008380	IEA
Prpf4	GO:0008380	IEA
Prpf40a	GO:0000398	IBA
Prpf40a	GO:0006397	IEA
Prpf40a	GO:0007010	ISO
Prpf40a	GO:0008360	ISO
Prpf40a	GO:0008380	IEA
Prpf40a	GO:0016477	ISO
Prpf40a	GO:0032465	ISO
Prpf40b	GO:0000398	IBA
Prpf40b	GO:0006397	IEA
Prpf40b	GO:0008380	IEA
Prpf4b	GO:0006397	IEA
Prpf4b	GO:0006468	IEA
Prpf4b	GO:0008380	IEA
Prpf4b	GO:0016310	IEA
Prpf6	GO:0000244	IBA
Prpf6	GO:0000244	ISO
Prpf6	GO:0000398	IEA
Prpf6	GO:0006396	IEA
Prpf6	GO:0006397	IEA
Prpf6	GO:0006403	ISO
Prpf6	GO:0008380	IEA
Prpf6	GO:0045944	ISO
Prpf8	GO:0000244	ISO
Prpf8	GO:0000244	IBA
Prpf8	GO:0000398	ISO
Prpf8	GO:0006397	IEA
Prpf8	GO:0008380	IEA
Prpf8	GO:0071222	ISO
Prpf8	GO:0071356	ISO
Prph	GO:0045104	IDA
Prph	GO:0045104	ISO
Prph2	GO:0007155	IEA
Prph2	GO:0007166	IBA
Prph2	GO:0007601	IEA
Prph2	GO:0060041	IMP
Prph2	GO:0060041	IMP
Prpmp5	GO:0008150	ND
Prps1	GO:0006015	ISO
Prps1	GO:0006144	ISO
Prps1	GO:0006164	ISO
Prps1	GO:0006167	ISO
Prps1	GO:0007399	ISO
Prps1	GO:0009156	IEA
Prps1	GO:0009165	ISO
Prps1	GO:0016310	IEA
Prps1	GO:0019693	ISO
Prps1	GO:0034418	ISO
Prps1	GO:0044249	IEA
Prps1	GO:0046101	ISO
Prps1l1	GO:0008150	ND
Prps2	GO:0006015	ISO
Prps2	GO:0006167	ISO
Prps2	GO:0009156	IEA
Prps2	GO:0009165	ISO
Prps2	GO:0016310	IEA
Prps2	GO:0019693	ISO
Prps2	GO:0044249	IEA
Prpsap1	GO:0009165	IEA
Prpsap1	GO:0009165	IEA
Prpsap1	GO:0033673	ISO
Prpsap2	GO:0009165	IEA
Prpsap2	GO:0009165	IEA
Prpsap2	GO:0060348	IMP
Prr11	GO:0051726	ISO
Prr12	GO:0008150	ND
Prr13	GO:0006351	IEA
Prr13	GO:0006355	IEA
Prr13	GO:0008150	ND
Prr14	GO:0008150	ND
Prr14l	GO:0008150	ND
Prr15	GO:0007275	IEA
Prr15	GO:0008150	ND
Prr15l	GO:0008150	ND
Prr16	GO:0045727	ISO
Prr16	GO:0045793	IDA
Prr16	GO:0045793	ISO
Prr18	GO:0008150	ND
Prr19	GO:0008150	ND
Prr22	GO:0008150	ND
Prr23a1	GO:0008150	ND
Prr23a2	GO:0008150	ND
Prr23a3	GO:0008150	ND
Prr27	GO:0008150	ND
Prr29	GO:0008150	ND
Prr3	GO:0008150	ND
Prr30	GO:0008150	ND
Prr32	GO:0008150	ND
Prr33	GO:0008150	ND
Prr36	GO:0008150	ND
Prr5	GO:0001934	IGI
Prr5	GO:0001934	IMP
Prr5	GO:0007049	IEA
Prr5	GO:0014068	IGI
Prr5	GO:0014068	IMP
Prr5	GO:0030036	ISO
Prr5	GO:0030335	ISO
Prr5l	GO:0001933	ISO
Prr5l	GO:0001934	IGI
Prr5l	GO:0009968	IEA
Prr5l	GO:0010762	IMP
Prr5l	GO:0010762	ISO
Prr5l	GO:0014068	IGI
Prr5l	GO:0038203	IMP
Prr5l	GO:0038203	ISO
Prr7	GO:0008150	ND
Prr9	GO:0018149	IBA
Prr9	GO:0030216	IBA
Prrc1	GO:0008150	ND
Prrc2a	GO:0008150	ND
Prrc2b	GO:0008150	ND
Prrc2c	GO:0002244	IGI
Prrg1	GO:0008150	ND
Prrg2	GO:0008150	ND
Prrg3	GO:0008150	ND
Prrg4	GO:0008150	ND
Prrt1	GO:0008150	ND
Prrt1	GO:0009607	IEA
Prrt2	GO:0009607	IEA
Prrt2	GO:0050884	ISO
Prrt3	GO:0008150	ND
Prrt4	GO:0008150	ND
Prrx1	GO:0000122	ISO
Prrx1	GO:0002053	IGI
Prrx1	GO:0006355	IEA
Prrx1	GO:0007275	IEA
Prrx1	GO:0030326	IGI
Prrx1	GO:0030326	IGI
Prrx1	GO:0042472	IGI
Prrx1	GO:0042474	IMP
Prrx1	GO:0042474	IGI
Prrx1	GO:0045880	IGI
Prrx1	GO:0045944	IDA
Prrx1	GO:0048664	IDA
Prrx1	GO:0048701	IGI
Prrx1	GO:0048701	IMP
Prrx1	GO:0048704	IMP
Prrx1	GO:0048704	IGI
Prrx1	GO:0048704	IGI
Prrx1	GO:0048704	IGI
Prrx1	GO:0048844	IGI
Prrx1	GO:0048844	IMP
Prrx1	GO:0051216	IGI
Prrx1	GO:0051216	IMP
Prrx1	GO:0060021	IMP
Prrx1	GO:0070570	IMP
Prrx1	GO:0097150	IDA
Prrx2	GO:0002053	IGI
Prrx2	GO:0006355	IEA
Prrx2	GO:0007275	IEA
Prrx2	GO:0030326	IGI
Prrx2	GO:0030326	IGI
Prrx2	GO:0042472	IGI
Prrx2	GO:0042474	IGI
Prrx2	GO:0045880	IGI
Prrx2	GO:0048701	IGI
Prrx2	GO:0048704	IGI
Prrx2	GO:0048704	IGI
Prrx2	GO:0048704	IGI
Prrx2	GO:0048844	IGI
Prrx2	GO:0051216	IGI
Prrxl1	GO:0001764	IMP
Prrxl1	GO:0006351	IEA
Prrxl1	GO:0006355	IEA
Prrxl1	GO:0006355	IEA
Prrxl1	GO:0007275	IEA
Prrxl1	GO:0007399	IMP
Prrxl1	GO:0007409	IMP
Prrxl1	GO:0007411	IMP
Prrxl1	GO:0009593	IMP
Prrxl1	GO:0016048	IMP
Prrxl1	GO:0021516	IMP
Prrxl1	GO:0021559	IMP
Prrxl1	GO:0030182	IMP
Prrxl1	GO:0050954	IMP
Prss1	GO:0006508	IBA
Prss1	GO:0007586	IBA
Prss12	GO:0006508	IDA
Prss12	GO:0006508	IMP
Prss12	GO:0006508	IMP
Prss12	GO:0006887	IDA
Prss12	GO:0031638	IDA
Prss16	GO:0006508	IBA
Prss2	GO:0006508	IBA
Prss2	GO:0006508	ISO
Prss2	GO:0007586	IBA
Prss2	GO:0030574	ISO
Prss2	GO:0031000	ISO
Prss2	GO:0035094	ISO
Prss21	GO:0007283	TAS
Prss22	GO:0006508	IEA
Prss22	GO:0006508	IEA
Prss23	GO:0006508	IEA
Prss23	GO:0006508	IEA
Prss23os	GO:0008150	ND
Prss28	GO:0001835	IMP
Prss28	GO:0001835	IGI
Prss28	GO:0006508	IMP
Prss28	GO:0007566	IGI
Prss28	GO:0007566	IMP
Prss29	GO:0001835	IGI
Prss29	GO:0001835	IMP
Prss29	GO:0006508	IDA
Prss29	GO:0006508	IMP
Prss29	GO:0007566	IGI
Prss3	GO:0006508	IBA
Prss3	GO:0007586	IBA
Prss30	GO:0006508	ISO
Prss30	GO:0006810	IEA
Prss30	GO:0006811	IEA
Prss30	GO:0006814	ISO
Prss32	GO:0006508	IC
Prss33	GO:0006508	IC
Prss34	GO:0006508	IC
Prss34	GO:0019800	IDA
Prss35	GO:0006508	IEA
Prss36	GO:0006508	IC
Prss37	GO:0007339	IMP
Prss37	GO:0016477	IMP
Prss37	GO:0051604	IMP
Prss38	GO:0006508	IEA
Prss38	GO:0006508	IEA
Prss41	GO:0006508	IEA
Prss41	GO:0006508	IEA
Prss42	GO:0007281	IDA
Prss42	GO:0007283	IDA
Prss43	GO:0007281	IDA
Prss43	GO:0007283	IDA
Prss48	GO:0006508	IEA
Prss48	GO:0006508	IEA
Prss49	GO:0008150	ND
Prss50	GO:0006508	ISO
Prss51	GO:0016485	IBA
Prss52	GO:0006508	IEA
Prss52	GO:0006508	IEA
Prss53	GO:0006508	IEA
Prss53	GO:0006508	IEA
Prss56	GO:0006508	IDA
Prss56	GO:0043010	IMP
Prss56	GO:0043010	ISO
Prss8	GO:0001942	IMP
Prss8	GO:0006508	IEA
Prss8	GO:0006508	IEA
Prss8	GO:0010765	IGI
Prss8	GO:0070633	IMP
Prt4	GO:0006508	IDA
Prt4	GO:0006508	IC
Prt5	GO:0006508	IDA
Prt6	GO:0006508	IDA
Prtg	GO:0007275	IEA
Prtn3	GO:0006909	IBA
Prtn3	GO:0030574	IEA
Prtn3	GO:0050765	ISO
Prtn3	GO:0097029	ISO
Prune	GO:0006798	IBA
Prune2	GO:0006798	IBA
Prune2	GO:0006915	IBA
Prx	GO:0019226	IMP
Prx	GO:0019233	IMP
Prx	GO:0032287	IMP
Prx	GO:0032290	IMP
Prx	GO:0043484	IDA
Psap	GO:0006629	IEA
Psap	GO:0006665	IEA
Psap	GO:0006687	IBA
Psap	GO:0007193	IDA
Psap	GO:0019216	IMP
Psap	GO:0043408	IMP
Psap	GO:0043410	IDA
Psap	GO:0048589	IMP
Psap	GO:0060736	IMP
Psap	GO:0060742	IMP
Psap	GO:0071310	IMP
Psap	GO:1903206	IDA
Psapl1	GO:0006629	IEA
Psapl1	GO:0006629	IEA
Psapl1	GO:0006665	IEA
Psapl1	GO:0006665	IEA
Psapl1	GO:0006687	IBA
Psapl1	GO:0007193	IBA
Psapl1	GO:0019216	IBA
Psapl1	GO:0060736	IBA
Psapl1	GO:0060742	IBA
Psat1	GO:0006564	IEA
Psat1	GO:0006564	IEA
Psat1	GO:0008652	IEA
Psd	GO:0032012	IEA
Psd2	GO:0032012	IEA
Psd3	GO:0032011	IC
Psd3	GO:0032012	IEA
Psd4	GO:0032012	IEA
Psen1	GO:0000045	IMP
Psen1	GO:0000122	IMP
Psen1	GO:0000186	IMP
Psen1	GO:0001568	IMP
Psen1	GO:0001568	IMP
Psen1	GO:0001568	IMP
Psen1	GO:0001708	IGI
Psen1	GO:0001756	IGI
Psen1	GO:0001756	IGI
Psen1	GO:0001756	IMP
Psen1	GO:0001764	IMP
Psen1	GO:0001764	IMP
Psen1	GO:0001764	IMP
Psen1	GO:0001764	IMP
Psen1	GO:0001921	IMP
Psen1	GO:0001933	IGI
Psen1	GO:0001934	IMP
Psen1	GO:0001947	IGI
Psen1	GO:0002244	IGI
Psen1	GO:0002286	IGI
Psen1	GO:0002573	IGI
Psen1	GO:0006469	IMP
Psen1	GO:0006486	IMP
Psen1	GO:0006508	IEA
Psen1	GO:0006509	ISO
Psen1	GO:0006509	ISO
Psen1	GO:0006839	IMP
Psen1	GO:0006874	IMP
Psen1	GO:0006914	IMP
Psen1	GO:0006915	IEA
Psen1	GO:0006974	IMP
Psen1	GO:0006979	IGI
Psen1	GO:0006979	IMP
Psen1	GO:0007155	IEA
Psen1	GO:0007175	IMP
Psen1	GO:0007176	IGI
Psen1	GO:0007219	IGI
Psen1	GO:0007219	IMP
Psen1	GO:0007219	IMP
Psen1	GO:0007219	IMP
Psen1	GO:0007220	IMP
Psen1	GO:0007220	IMP
Psen1	GO:0007220	IMP
Psen1	GO:0007420	IMP
Psen1	GO:0007507	IMP
Psen1	GO:0007611	IGI
Psen1	GO:0007613	IMP
Psen1	GO:0007613	IGI
Psen1	GO:0007613	IGI
Psen1	GO:0007613	IMP
Psen1	GO:0009790	IGI
Psen1	GO:0009790	IMP
Psen1	GO:0009790	IMP
Psen1	GO:0009790	IGI
Psen1	GO:0009791	IMP
Psen1	GO:0015031	IGI
Psen1	GO:0015813	IMP
Psen1	GO:0015871	IMP
Psen1	GO:0016080	IMP
Psen1	GO:0016337	ISO
Psen1	GO:0016485	ISO
Psen1	GO:0016485	IMP
Psen1	GO:0016485	ISO
Psen1	GO:0016485	IMP
Psen1	GO:0021795	IMP
Psen1	GO:0021870	IMP
Psen1	GO:0021904	IGI
Psen1	GO:0021987	IMP
Psen1	GO:0022008	IMP
Psen1	GO:0022008	IMP
Psen1	GO:0030182	IMP
Psen1	GO:0030326	IGI
Psen1	GO:0030900	IGI
Psen1	GO:0032436	IMP
Psen1	GO:0032469	ISO
Psen1	GO:0032469	IMP
Psen1	GO:0032469	IMP
Psen1	GO:0032469	IMP
Psen1	GO:0032469	ISO
Psen1	GO:0032469	IGI
Psen1	GO:0032469	IMP
Psen1	GO:0034205	IMP
Psen1	GO:0035282	IMP
Psen1	GO:0035282	IMP
Psen1	GO:0035556	IEA
Psen1	GO:0040011	IGI
Psen1	GO:0042325	ISO
Psen1	GO:0042640	IGI
Psen1	GO:0042987	IMP
Psen1	GO:0042987	IMP
Psen1	GO:0042987	IMP
Psen1	GO:0043011	IMP
Psen1	GO:0043065	IGI
Psen1	GO:0043066	ISO
Psen1	GO:0043066	IDA
