EntrezGene ID	Agilent WholeGenome 4x44k v1 probe
100131755	A_24_P195821
100131755	A_24_P374375
100131755	
245937	
101927149	
348094	A_24_P306034
348094	A_24_P82155
348094	
23640	A_23_P10685
23640	A_23_P170687
23640	
10322	
10322	A_23_P91015
1512	A_23_P14774
1512	
27134	A_23_P108157
27134	
3203	A_23_P82370
100132174	
55968	A_23_P210719
55968	A_24_P65864
55968	
2332	A_24_P40417
2332	
79682	A_23_P254733
79682	
400624	
254439	A_32_P524904
8600	A_23_P99386
55037	A_23_P154266
55037	
11068	A_23_P121326
3885	
54490	A_24_P180243
54490	A_23_P212968
9063	A_32_P139311
9063	A_24_P382266
9063	
159371	A_32_P101264
159371	A_23_P390032
159371	
114932	A_23_P425826
114932	A_23_P133058
57610	A_23_P369733
57610	
3927	A_23_P89187
3927	
3927	A_24_P936010
117246	A_23_P55091
117246	
100130264	
199964	A_23_P11629
9112	A_24_P241370
9112	A_23_P9513
9112	
1644	A_23_P145644
1644	
83648	A_23_P334955
83648	
4818	A_23_P119042
3075	A_24_P273972
3075	A_23_P114740
3075	A_23_P200160
3075	
4176	A_23_P93690
4176	
84807	A_23_P383422
84807	
6869	
7529	A_23_P120414
7529	
5837	A_23_P52657
5837	
29093	A_23_P122233
6103	A_23_P136964
6103	
6103	A_23_P394562
54662	A_23_P94660
54662	
4153	A_23_P35529
4153	A_24_P206679
4831	A_23_P141405
4831	A_23_P398005
4831	
3434	A_23_P52266
8620	A_23_P204079
8620	A_24_P347185
151194	A_24_P162929
151194	A_23_P209337
151194	A_24_P854913
22839	A_24_P216253
22839	A_23_P210419
22839	
79447	A_24_P22436
79447	A_23_P66017
79447	A_23_P77422
56986	A_24_P70117
56986	A_23_P3212
56986	A_32_P216332
5175	A_23_P252471
5175	
101927379	
139804	A_23_P399864
644524	
10910	
10910	A_32_P161455
23078	A_24_P109351
23078	A_23_P432077
23078	
23078	A_23_P25534
100505641	
100505641	A_24_P583007
100505641	A_24_P548415
100505641	A_32_P151077
105378872	
6120	A_32_P220938
6120	A_23_P165301
6120	
54994	A_24_P219971
54994	A_23_P56971
54994	
79029	A_23_P37424
79029	
1267	A_23_P21838
1267	
7597	
7597	A_23_P48628
55171	A_23_P121345
55171	
7286	A_23_P371824
7286	
6560	A_23_P389391
6560	
65266	A_24_P327181
65266	A_23_P38334
65266	
23542	A_23_P502078
79626	A_23_P46356
9532	A_23_P356554
1745	
1745	A_23_P403466
1745	A_32_P142818
56270	A_23_P207020
56270	
3339	
283130	A_23_P422511
283130	A_23_P64070
283130	
388695	A_23_P430381
388695	
5159	A_23_P421401
5159	
1018	
100529145	
1978	A_23_P22224
2797	A_24_P323072
54106	A_23_P132654
1003	A_23_P129496
1003	
51315	A_23_P56759
104326190	
79160	A_23_P102681
100287569	
548596	A_23_P163227
548596	
131076	
54537	A_32_P180210
54537	A_23_P127279
9435	A_23_P40847
51168	A_24_P335759
51168	A_23_P27229
51168	
8829	A_23_P86390
8829	A_24_P928052
8829	A_32_P120330
8829	
8829	A_24_P59327
6121	A_23_P34473
581	A_23_P346309
581	A_23_P346311
581	A_23_P208706
340267	
10797	A_23_P120316
10797	
101927907	
388588	A_32_P71675
57419	A_24_P67350
57419	A_23_P79978
57631	A_23_P73809
57134	A_24_P925342
57134	A_24_P237778
57134	A_23_P103601
57134	
7008	A_24_P151582
7008	A_23_P91757
7008	
100128338	
503538	A_24_P721699
441177	A_23_P326414
9863	A_23_P21376
9863	
9454	A_23_P39364
9454	
390152	
135948	
221395	A_23_P424710
221395	A_24_P299469
221395	A_23_P252874
221395	
2746	A_23_P45361
2746	A_23_P138665
2746	
100507540	
222894	A_23_P422849
3213	A_23_P316511
3213	A_24_P399220
3213	A_23_P100872
3213	
23581	
100506469	
100506469	A_24_P538590
10071	A_32_P504827
10071	A_24_P798028
10071	A_24_P658413
10071	
7881	
7881	A_23_P113645
7881	A_32_P124773
7881	A_24_P182929
160287	A_23_P303783
10714	
10714	A_32_P182439
9853	A_23_P216549
9853	
59082	A_23_P86975
101927239	
101929128	
84455	
84455	A_24_P118608
9371	A_24_P134372
9371	A_24_P941824
9371	A_23_P17560
286257	
79625	A_23_P110266
79625	
27085	A_23_P21278
27085	
51257	A_24_P164718
51257	A_23_P33683
51257	
222235	A_23_P379071
222235	
27180	
10113	A_23_P91114
10113	
728450	A_24_P92106
728450	A_32_P4228
337974	
83401	A_23_P149858
201501	A_23_P345973
201501	
54957	A_23_P100469
54957	A_23_P95972
54957	A_24_P399083
121278	A_24_P401787
121278	A_24_P129834
121278	A_23_P316543
121278	
6119	A_23_P256455
6119	
157922	A_24_P175460
157922	
643	A_23_P203215
643	A_24_P252945
55109	A_23_P41970
55109	A_23_P250554
55607	
55607	A_23_P145824
55607	A_32_P38623
29920	A_23_P149042
29920	A_24_P165259
29920	
3736	A_23_P48229
3736	A_24_P498652
3736	
23780	A_23_P211488
23780	A_24_P48898
23780	
1675	A_23_P119562
503637	A_24_P901856
503637	
503637	A_24_P788227
3433	A_24_P304071
3433	A_23_P24004
10944	
10944	A_23_P47559
10944	A_24_P675386
100128054	
3884	
64960	A_23_P114826
353142	A_23_P369471
55064	A_23_P157766
55064	
64761	A_23_P111804
64761	
27429	
100128714	
401474	
401474	A_32_P92355
442720	
85403	A_23_P166742
85403	A_24_P941930
85403	A_24_P174461
85403	
6569	
6569	A_23_P58729
27022	A_23_P46560
100507466	
100134934	
23179	A_23_P115417
154141	
100506677	
51289	A_23_P363365
84989	A_24_P278273
84989	A_23_P86434
257160	
257160	A_24_P32520
5931	
5931	A_23_P114221
390264	
29934	A_23_P368896
29934	A_32_P112881
29934	A_32_P140228
29934	A_23_P10699
29934	A_32_P72028
1158	A_23_P50250
55295	A_23_P39375
55295	
80279	
80279	A_23_P66900
51768	A_23_P47857
51768	A_23_P47863
51768	
3707	A_23_P372255
3707	A_24_P119545
55048	A_23_P47517
55048	
1798	A_23_P1775
1798	
7769	A_24_P930347
7769	
7769	A_23_P395555
7769	A_23_P218434
347365	A_24_P134863
347365	
6426	A_23_P49517
6426	A_23_P49521
6426	A_24_P921933
6426	
101929341	
252969	A_23_P94128
252969	
27291	A_23_P301336
487	A_23_P72462
487	
3960	
11344	
4901	A_23_P337746
4901	
89978	
89978	A_23_P77135
731157	A_32_P832001
196541	A_24_P212074
196541	A_32_P97253
729993	A_24_P160868
729993	A_32_P115515
729993	A_32_P213091
729993	
8871	A_23_P316974
8871	A_23_P344719
8871	A_24_P294821
8871	
389396	
7697	
7697	A_23_P59855
55086	A_23_P96369
55086	
5163	
5163	A_23_P10614
5163	A_24_P37441
3704	A_23_P68529
3704	
2260	A_23_P372923
2260	A_23_P301304
2260	A_24_P4171
2260	
2260	A_23_P315131
2260	A_23_P316447
197342	
197342	A_23_P366125
79098	A_23_P12292
79098	A_23_P897
101929473	
8668	
8668	A_23_P85560
984	A_24_P96709
984	
388942	
80128	A_23_P46215
51575	A_24_P404540
51575	A_24_P205263
51575	
80021	
80021	A_23_P49041
246330	A_23_P104692
246330	
23303	A_23_P147388
23303	A_23_P95441
23303	A_32_P165611
23303	
9121	A_23_P159125
9121	
664	A_23_P138635
664	
101929723	A_32_P6628
100874264	
245972	
245972	A_32_P121424
245972	A_23_P146146
6415	A_23_P27724
6415	
140576	A_23_P147918
594840	
50808	A_24_P247106
50808	
50808	A_24_P461998
10513	A_23_P207280
10513	
100127955	A_24_P41408
401258	
54477	
54477	A_23_P218068
54477	A_24_P117837
54477	A_24_P41170
57488	A_24_P132470
57488	A_23_P8744
57488	
101930100	A_23_P149441
101930100	
401265	
3360	A_23_P133637
3360	A_24_P234768
3360	
146378	A_32_P48559
339221	A_23_P10640
8612	A_23_P108294
8612	
84188	A_24_P278460
84188	A_24_P163920
84188	A_23_P339557
84188	A_23_P339554
84188	
84188	A_23_P2032
9232	A_23_P7636
9232	
6676	
100129842	
4257	A_23_P36658
4257	
64925	A_23_P61524
100874275	
10750	A_23_P392962
10750	A_23_P49638
10750	A_23_P49643
400581	A_23_P49638
400581	A_23_P49643
9252	A_32_P88946
9252	A_23_P37375
9252	A_32_P184417
9252	A_23_P334795
9252	
64951	A_23_P42884
9906	
9906	A_24_P937644
4150	A_23_P33433
4150	
283856	
135295	A_32_P456318
135295	A_23_P110903
135295	
123591	A_23_P88678
123591	
22890	
22890	A_24_P64918
22890	A_23_P99693
9353	A_23_P144348
9353	
150864	A_32_P195401
150864	A_32_P378278
150864	
9924	A_23_P64689
9924	
116039	
116039	A_24_P55496
116039	A_23_P71570
400619	
85474	A_23_P79458
85474	
154796	A_24_P344961
154796	A_23_P171232
154796	
59	A_23_P150053
59	
222865	A_23_P349966
222865	
563	A_23_P71268
563	A_23_P71270
563	
134549	A_23_P156185
134549	A_23_P404902
134549	
9130	
4700	
1830	A_23_P153120
6944	A_23_P115215
6944	
3227	A_23_P47941
114928	A_23_P408167
114928	
100528062	A_23_P408167
100528062	
51444	A_24_P202512
51444	A_23_P89755
51444	
401612	
9653	A_32_P150928
9653	A_23_P200109
9653	A_24_P242357
9653	A_24_P242361
9653	
165055	A_23_P311144
165055	
165055	A_24_P879711
163351	
54726	
54726	A_23_P212974
54726	A_23_P212977
54726	A_24_P402898
54726	A_23_P69637
56311	
80095	A_23_P4628
80095	
132430	A_32_P123514
5699	
150350	A_23_P410115
150350	
93668	
100506421	A_24_P766865
50515	
50515	A_23_P139919
50515	A_32_P99171
83858	A_23_P74688
83858	A_23_P302750
83858	
85409	A_23_P41804
85409	A_24_P129107
85409	
58480	A_24_P62530
58480	A_23_P114814
11315	A_23_P74740
11315	
274	A_23_P165333
274	
83938	A_32_P211558
83938	
57017	A_24_P932308
57017	A_23_P14928
57017	
11047	A_24_P305597
11047	A_23_P68665
11047	
285512	A_24_P614362
123811	A_23_P390744
84513	A_23_P322845
84513	
84513	A_23_P329971
342850	A_24_P843604
342850	
58476	A_24_P357465
58476	
84792	A_23_P42738
84792	
5616	A_23_P137248
5616	A_24_P186030
5616	
51422	A_23_P44366
51422	A_23_P314760
51422	
51422	A_24_P384779
51422	A_24_P937029
124602	
124602	A_32_P100830
124602	A_23_P404016
151313	
90655	A_23_P73858
727905	A_23_P435874
8034	A_32_P74075
8034	A_23_P423891
8034	
101929472	
223	A_24_P385280
223	
22931	A_24_P132787
22931	A_23_P138376
22931	
6362	
22908	
22908	A_23_P212383
6553	A_23_P129433
6553	
4882	A_23_P123622
4882	
6223	A_24_P65597
6223	
2159	A_23_P205177
2159	
5373	
5373	A_23_P432360
11061	A_23_P25587
11061	
79685	A_23_P368101
79685	A_24_P191971
79685	
64180	A_23_P129413
64180	
10893	A_23_P91446
5452	A_32_P175979
5452	
284252	A_23_P130343
284252	A_23_P130352
284252	
445328	A_24_P701776
64110	A_23_P7033
337973	
3757	A_23_P168403
3757	A_23_P377882
81848	A_24_P269062
81848	
151174	
220164	A_23_P352484
220164	A_32_P160561
220164	
84897	
84897	A_23_P98463
80864	A_23_P168105
55008	A_23_P250353
55008	A_23_P250358
55008	
816	A_23_P42882
816	
56097	A_23_P354734
56097	A_32_P32856
153657	
153657	A_24_P273694
1081	A_24_P371782
1081	A_23_P42386
1081	
100874259	
5121	A_23_P109322
10913	A_23_P120281
7258	
26051	A_23_P352535
26051	A_32_P97763
26051	
644353	
644353	A_24_P6825
644353	A_32_P116989
8943	A_23_P108135
8943	A_23_P119526
8943	
1950	A_23_P155979
1950	
23250	A_24_P59403
23250	A_24_P161973
23250	
55330	A_23_P69670
63876	
63876	A_23_P75529
26330	
84708	A_24_P54900
84708	
449491	
79852	A_23_P119593
79852	
4049	A_23_P156683
728096	A_32_P207124
728096	A_24_P332857
101927337	
302	A_32_P94798
302	
55351	A_32_P85676
55351	A_24_P171690
55351	
6049	A_24_P144881
6049	A_23_P162734
6049	
100642175	
58487	A_23_P203645
58487	
645332	A_32_P6221
645332	
8792	A_24_P211106
8792	A_23_P390518
8792	
63931	
63931	A_23_P62731
339487	
149076	
149076	A_23_P137543
149076	A_24_P929745
9918	
9918	A_23_P25293
148327	
148327	A_23_P63232
58526	A_23_P125579
100534592	A_23_P42884
9119	
81562	A_23_P142708
81562	
219870	
5582	
5582	A_23_P16189
1998	
1998	A_23_P132948
6694	
83656	A_23_P256965
83656	
1297	
51192	A_23_P206396
51192	A_23_P118061
51192	A_24_P215804
115290	A_23_P101871
115290	A_24_P151959
115290	A_23_P395911
115290	
100861520	
29104	A_23_P80086
6906	
22952	
8908	
8908	A_23_P217704
151246	
151246	A_23_P411335
5370	A_23_P170378
30014	A_32_P219660
30014	A_23_P96302
30014	A_23_P73501
79177	A_24_P293120
79177	
7712	A_23_P84910
55709	A_23_P12950
55709	A_23_P202696
55709	
136541	
103752588	A_32_P43320
219869	A_23_P125204
101928931	A_32_P13823
10436	A_23_P87759
10436	A_24_P253215
401647	
7979	
7979	A_32_P184667
7979	A_23_P42664
401388	
401388	A_32_P184667
401388	A_23_P42664
100506136	
100506136	A_32_P184667
100506136	A_23_P42664
8476	A_24_P944299
8476	A_23_P51394
8476	A_24_P205458
8476	
54503	
5905	A_23_P333420
5905	
10609	A_24_P407866
10609	
27102	A_24_P123768
27102	A_23_P251173
27102	
23359	A_32_P143000
64779	A_23_P100455
64779	A_32_P149111
64779	
51196	A_23_P35617
51196	
85481	A_23_P43119
55063	A_23_P70897
55063	
25898	A_23_P350070
25898	
9963	A_23_P21990
9963	
7549	A_24_P28845
7549	A_23_P142969
283579	A_23_P379692
113201	
113201	A_24_P398940
113201	A_23_P140469
254158	A_23_P413157
254158	
2888	A_23_P154526
2888	
10871	A_23_P26771
100874278	
147166	A_23_P129903
147166	
100506025	
644054	A_32_P34138
11281	A_23_P147900
11281	
541473	
6904	A_23_P100602
6904	A_24_P275873
2570	
338917	
64218	
64218	A_23_P23438
23019	A_24_P101114
23019	A_23_P77371
23019	A_24_P193570
23019	
767846	A_23_P350059
101059938	A_32_P215170
101059953	A_32_P215170
9619	A_23_P166297
9619	
2642	
2642	A_23_P15751
223117	A_32_P31240
223117	A_23_P405287
223117	A_32_P29118
223117	
3783	A_23_P67529
3783	
9312	A_32_P305500
105372179	A_24_P770405
80201	A_23_P202427
80201	
55471	
55471	A_23_P28318
392364	
101928358	
80764	
7473	A_23_P130158
101929777	A_23_P130158
1107	A_23_P21640
1107	
5611	
642345	
4642	A_23_P389102
4642	A_24_P119609
4642	
9495	A_23_P106103
730112	
4640	A_23_P162288
4640	
414918	A_24_P659036
414918	
84689	A_23_P98565
84689	
112937	
23037	A_23_P7402
23037	
157869	A_32_P30330
157869	A_24_P215069
157869	A_23_P170649
10127	A_23_P140978
10127	
10295	A_23_P3823
10295	
64434	
26092	A_23_P161074
26092	A_24_P267997
26092	A_23_P161070
26092	
3202	A_23_P93772
56341	A_23_P139740
4296	A_23_P98275
4296	
84166	A_32_P416583
84166	
55573	A_23_P259413
55573	A_24_P157388
55573	
10221	A_24_P252497
10221	
64446	A_23_P169966
339366	A_24_P22939
339366	A_23_P5241
339366	
64756	A_24_P229199
64756	A_24_P919899
64756	
155400	
252952	
1305	A_23_P1331
1305	A_24_P90005
1305	
283385	
252950	
390265	
344657	
112495	A_23_P400465
10999	A_24_P257971
2747	A_23_P45361
2747	A_23_P138665
169693	A_24_P132633
54558	A_23_P327483
54558	A_23_P23705
54558	
79884	A_32_P172803
79884	A_32_P50066
79884	
4846	
79033	
79033	A_32_P155416
79132	A_23_P38346
79132	
5998	A_23_P219197
5998	
645188	
5876	A_23_P85371
5876	A_24_P336705
5876	
150082	A_32_P48466
150082	
126370	
474343	
474343	A_23_P125553
474343	A_24_P194508
10086	A_23_P157556
10086	
55145	A_23_P134814
55145	
728712	A_32_P219660
728712	A_23_P96302
728712	A_23_P73501
57035	A_23_P34396
57035	
57035	A_24_P126325
51715	A_24_P354849
51715	A_23_P70794
51372	
51372	A_24_P414256
100131726	
388633	A_24_P491397
4052	A_23_P43810
4052	
284996	
284996	A_23_P120153
5507	A_23_P35414
23732	A_32_P10083
23732	A_23_P135031
401264	A_32_P3385
401264	
1824	
387885	
145389	
102216342	
84064	A_23_P153098
84064	
23623	
389432	A_24_P602871
389432	
54457	A_23_P217621
84631	A_24_P305824
84631	A_23_P217277
84631	A_24_P66605
144811	
144811	A_23_P374322
144811	A_23_P374315
207147	
575	A_23_P125056
575	
101927661	
79751	A_23_P409386
79751	
3606	A_23_P104798
3606	
6874	
6874	A_23_P80062
431705	A_23_P102439
431705	
388951	A_32_P207117
388951	A_23_P91035
8685	A_23_P101992
8685	
400950	A_32_P6628
400950	
728047	A_23_P140614
728047	A_32_P2392
728047	
55604	
55604	A_23_P19369
55604	A_24_P290079
55094	
1565	
10562	A_23_P2789
10562	A_24_P181254
10928	A_23_P153084
10928	A_23_P376599
10928	
6787	A_24_P721828
6787	A_24_P80338
6787	A_23_P121276
6787	
346653	
1773	
28232	A_24_P588897
28232	
28232	A_23_P61623
950	A_23_P386514
950	
5309	A_24_P227065
7074	A_23_P17624
7074	
102723809	
56107	A_23_P364414
56107	A_23_P354734
388015	
6819	A_23_P51002
6819	
92129	A_32_P199901
105373635	
64432	
64432	A_23_P18135
3306	A_23_P88303
3306	
7251	
7251	A_23_P75839
4129	A_23_P85015
4129	A_23_P85008
4129	
101929680	
102724058	
23194	A_23_P144827
23194	A_24_P7600
9861	A_23_P109928
9861	
114088	A_23_P205632
114088	A_23_P205637
114088	A_24_P321709
114088	
114088	A_24_P369656
5145	A_23_P81590
51324	A_23_P147450
51324	
486	
486	A_23_P161769
486	A_24_P196562
9807	A_24_P396105
9807	A_23_P92202
9807	
100861540	
164380	
23197	
23197	A_24_P294719
23197	A_23_P156109
89970	
89970	A_23_P3784
4323	A_24_P82106
4323	
1408	A_23_P388027
1408	A_24_P158587
1408	A_23_P127394
1408	
1118	A_23_P126278
1118	
386653	A_24_P937317
10083	
143888	
144321	A_24_P381505
144321	A_24_P381499
144321	
101929112	A_24_P810084
96459	
96459	A_24_P922684
50835	A_23_P336506
5341	A_23_P209678
5341	
6892	A_23_P365719
6892	A_23_P315336
6892	A_23_P360291
10733	A_24_P912925
10733	A_23_P155969
10733	
163404	A_32_P80413
163404	
6993	A_23_P8185
6993	
5566	A_24_P399630
5566	
339105	A_24_P73817
339105	A_23_P77697
1955	A_32_P129894
51705	A_23_P382065
51705	A_32_P213521
51705	
219931	
641700	
56109	A_23_P354734
56109	
56937	A_23_P57089
56937	A_24_P413126
56937	
9328	A_23_P112406
9328	
3214	A_24_P305067
3214	A_24_P416370
84229	
84229	A_23_P129367
151827	A_23_P41194
151827	
23395	A_23_P212397
23395	
11168	A_24_P98371
11168	A_32_P22702
11168	A_23_P256384
11168	
11168	A_32_P32043
11168	A_24_P929106
286223	A_24_P316601
286223	A_24_P83462
286223	
79672	A_23_P77813
79672	
9572	A_23_P420873
9572	A_24_P250227
151234	
6590	A_24_P190472
6590	A_23_P91230
902	
283349	
283349	A_32_P201868
283349	A_23_P2397
283755	
283755	A_23_P48973
283755	A_32_P139738
283659	A_32_P65391
283659	
101929549	
55339	A_32_P328023
55339	
55339	A_24_P102920
54089	
2521	
221303	A_23_P145054
729920	A_24_P833129
2984	A_23_P76312
2984	
9607	A_23_P167493
79041	A_23_P101392
79041	
57542	A_24_P304485
57542	A_23_P13679
57542	A_24_P645765
57542	A_24_P940576
51512	A_23_P57588
51512	
1445	A_23_P152024
1445	
449492	
84033	A_24_P273157
84033	
84033	A_24_P359389
84033	A_23_P201109
84033	A_24_P119685
222171	A_23_P431346
222171	A_32_P154911
9092	A_23_P86884
9092	
727	A_23_P71855
727	
9469	
55701	A_23_P99661
55701	
79628	
79628	A_23_P7473
79628	A_32_P305888
53405	A_23_P311895
53405	A_23_P416774
53405	
6041	A_23_P390172
6041	
103752555	
23160	A_23_P344853
23160	
55118	A_23_P431971
26165	A_23_P435874
26165	
729359	A_23_P27846
79673	A_23_P413634
79673	
916	A_23_P416747
916	
128153	
128153	A_23_P346912
292	A_23_P137057
292	A_23_P436179
292	A_24_P182183
1893	A_23_P160559
1893	
51062	
51062	A_23_P88351
122060	
122060	A_23_P348146
102724167	
22848	
22848	A_24_P356
22848	A_23_P209826
7761	A_23_P127840
7761	
140886	
140886	A_23_P84047
7013	A_23_P216149
7013	A_32_P220696
7013	A_24_P192434
7013	
1903	A_23_P112820
1903	A_24_P316601
1903	A_24_P83462
4157	A_23_P54692
4157	A_23_P329271
4157	A_23_P66095
84461	A_23_P360179
84461	
4673	A_23_P76450
4673	A_24_P915692
4673	A_24_P943597
4673	A_24_P304458
4673	A_23_P338912
4673	A_23_P53646
4673	
5660	A_23_P12680
5660	
6721	A_23_P166502
6721	A_23_P419602
6721	
100533106	
79135	A_23_P61127
79135	
728606	
346606	
9631	A_23_P7679
9631	A_32_P142149
9631	
6788	
6788	A_23_P215963
404266	
404266	A_24_P93850
116841	
116841	A_23_P393607
100130093	
100130093	A_23_P393607
79717	A_24_P19810
79717	
79717	A_23_P51627
54741	A_24_P148094
54741	A_23_P1126
54741	
11080	A_24_P393958
11080	A_23_P51339
11080	
26030	
26030	A_23_P76901
26030	A_32_P311737
9260	
54737	A_24_P287403
54737	A_24_P188183
54737	A_23_P204967
54737	
63897	A_23_P77965
63897	
8942	A_24_P11506
8942	
85452	A_32_P738283
85452	A_24_P383267
85452	
85452	A_24_P85258
57654	A_32_P319880
57654	
27101	A_23_P74034
27101	A_32_P114574
27101	A_24_P45379
27101	
85001	A_32_P315395
85001	
3481	A_23_P150609
3481	
4616	A_23_P142506
4616	A_24_P239606
83786	A_24_P67988
83786	A_24_P290237
83786	
1089	A_24_P70480
101929591	
729224	
84105	A_24_P200603
84105	A_24_P180423
6427	A_23_P77776
6427	
741	A_23_P329286
9896	A_23_P145541
9896	
6327	A_32_P187571
6327	A_23_P306819
105376912	
4821	A_23_P17522
84779	A_23_P155890
730102	A_23_P46447
730102	
340591	
340591	A_24_P136683
101929567	
142678	
64419	A_32_P9842
64419	
644511	A_24_P272061
100131378	
8877	
8877	A_23_P38106
100128881	
1436	A_23_P110791
1436	
353141	A_23_P371284
79722	A_23_P258483
79722	
91746	A_24_P208961
91746	A_32_P352697
91746	A_23_P92590
91746	
375690	
375690	A_24_P289106
375690	A_23_P325339
112942	A_23_P68327
112942	
100874055	
51384	
51384	A_23_P134601
101929497	A_24_P393550
29122	
64838	A_23_P16834
10434	A_23_P19192
10434	
8710	
8710	A_23_P141802
8036	A_23_P202565
8036	
113510	A_24_P273635
113510	
64949	A_23_P252536
6155	A_23_P141389
6155	
254187	A_23_P306845
254187	
84417	
101928992	
84439	A_32_P163306
84439	A_24_P162254
84439	
84135	
84135	A_23_P58497
84135	A_23_P213441
25897	A_24_P411899
25897	
25972	A_23_P252700
25972	
89866	
89866	A_23_P51918
89866	A_24_P153734
166379	A_32_P235796
166379	
51596	A_23_P214678
1964	A_23_P137876
1964	A_24_P237389
1964	
4076	A_32_P235872
4076	A_23_P98722
4076	
4076	A_24_P902728
114780	A_32_P92489
114780	A_24_P246518
114780	A_23_P129332
114780	
824	
824	A_23_P23924
4522	A_23_P117494
4522	
100506680	
283089	A_24_P484791
283089	
80705	A_23_P17103
80705	
54923	A_23_P376088
54923	
506	
506	A_23_P33216
7416	A_23_P144816
7416	
80008	A_23_P92334
80008	
57722	A_23_P14673
57722	A_24_P202025
57722	
91057	
91057	A_23_P203773
10920	
8099	A_23_P139486
8099	
84988	A_24_P9605
84988	A_23_P157715
84988	
100885848	
140739	
118987	A_23_P321452
118987	A_24_P47211
118987	A_32_P20573
118987	
919	A_23_P34676
919	
3913	A_23_P21382
3913	
113177	A_23_P50674
113177	A_24_P32295
222962	
222962	A_23_P168551
64118	
26211	A_23_P8716
5516	
5516	A_23_P134693
80196	A_24_P278839
80196	A_23_P128396
80196	
57102	A_23_P25433
57102	A_24_P184535
57102	
152877	
129852	A_24_P58488
129852	
3276	
100507034	A_24_P919805
389649	
646450	A_24_P76018
286186	
57623	A_32_P109922
57623	
54511	A_32_P49508
54511	
353140	A_23_P427768
554279	
64648	A_32_P219660
64648	A_23_P73501
161247	
161247	A_23_P99625
11244	
100862704	
2847	A_23_P211543
2847	
79156	A_24_P194068
79156	A_23_P79130
79156	A_23_P79134
10611	A_23_P170761
10611	A_24_P174641
10611	
10611	A_32_P14610
27290	
22845	A_23_P10870
9075	A_23_P394947
5565	A_23_P350704
5565	A_24_P105564
5565	A_24_P917711
5565	
9514	A_23_P120863
9514	
10825	A_23_P203716
10825	A_32_P125820
10825	
122773	A_23_P422766
122773	
83894	
8916	
