EntrezGene ID	Affy HTA-2_0 probeset
23710	
23710	TC12000159.hg
649330	ADDON000032.hg
9111	TC02002425.hg
9111	
6154	TC17001116.hg
6154	TC05003009.hg
6154	
8883	
8883	TC16001174.hg
8444	TC01001725.hg
8444	
146909	TC17001589.hg
146909	
256714	TC0X000907.hg
256714	
8858	TC13000418.hg
8858	
27442	TC22001199.hg
27442	TC22001479.hg
101927196	TC02004740.hg
101927196	
533	18670600
533	18670598
533	18670595
533	18670601
533	18670585
533	18670597
533	18670594
533	18670599
533	TC01000555.hg
533	18670603
533	18670586
533	18670587
533	18670592
533	18670602
533	18670588
533	18670591
533	18674997
533	18670590
533	18670589
533	18670596
533	18670593
5569	TC08000505.hg
5569	TC08001989.hg
5569	TC08001988.hg
5569	
256356	TC03003122.hg
256356	TC03001850.hg
256356	
340529	TC0X000400.hg
340529	TC0X001150.hg
10283	TC05000275.hg
10283	
37	TC17000085.hg
37	
552859	TC08001278.hg
552859	TC08002353.hg
1789	TC20000215.hg
1789	TC20001194.hg
1789	
79368	TC01003366.hg
79368	
89874	TC14001051.hg
89874	
83699	TC06000758.hg
55226	TC11000325.hg
55226	
119749	TC11000427.hg
7398	
7398	TC01000707.hg
100507043	TC14001830.hg
100507043	TC14000598.hg
90990	TC08000854.hg
90990	
401546	
401546	TC09001472.hg
7545	
7545	TC03002582.hg
6671	TC07000131.hg
6671	
100500875	TC03001486.hg
57539	TC02001614.hg
57539	
9772	
9772	TC17000853.hg
6622	TC04001383.hg
6622	
101929095	TC04001054.hg
101929095	
100033420	TC15000055.hg
100033420	TC15000054.hg
100033420	TC15000050.hg
6363	TC09001044.hg
441242	TC07001455.hg
441242	ADDON001157.hg
441242	ADDON001567.hg
347688	TC10000959.hg
347688	
347688	TC18000796.hg
944	
944	TC09001516.hg
139411	TC0X000109.hg
139411	ADDON002429.hg
139411	
26579	
100507582	TC03002783.hg
100507582	TC03001131.hg
55727	TC14002128.hg
55727	TC14001456.hg
55727	
56704	TC08001334.hg
56704	
4331	
4331	TC14002297.hg
84908	TC02001961.hg
84908	
9437	TC19000886.hg
114769	TC11003506.hg
114769	
8496	
8496	TC12000268.hg
8496	TC12000266.hg
22996	
22996	TC01002648.hg
1089	
143884	TC11002259.hg
143884	
10914	
10914	TC14000605.hg
26191	
26191	TC01005718.hg
26191	TC01003006.hg
2806	TC16001158.hg
2806	
286204	
286204	TC09000629.hg
644093	TC02000296.hg
644093	
2880	TC06000286.hg
2880	TC6_cox_hap2000001.hg
10673	
10673	TC13000383.hg
113444	
113444	TC01002488.hg
10121	TC10001623.hg
10121	
2576	TC0X001704.hg
2576	TC0X002352.hg
2576	TC0X002356.hg
2576	TC0X002358.hg
2576	TC0X002353.hg
2576	TC0X000274.hg
2576	TC0X000273.hg
2576	TC0X000272.hg
2576	TC0X002349.hg
2576	TC0X002348.hg
2576	TC0X002355.hg
2576	TC0X002354.hg
2576	TC0X002315.hg
2577	TC0X001704.hg
2577	TC0X002352.hg
2577	TC0X002356.hg
2577	TC0X002358.hg
2577	TC0X002353.hg
2577	TC0X000274.hg
2577	TC0X000273.hg
2577	TC0X000272.hg
2577	TC0X002349.hg
2577	TC0X002348.hg
2577	TC0X002355.hg
2577	TC0X002354.hg
2577	TC0X002315.hg
2578	TC0X001704.hg
2578	TC0X002352.hg
2578	TC0X002356.hg
2578	TC0X002358.hg
2578	TC0X002353.hg
2578	TC0X000274.hg
2578	TC0X000273.hg
2578	TC0X000272.hg
2578	TC0X002349.hg
2578	TC0X002348.hg
2578	TC0X002355.hg
2578	TC0X002354.hg
2578	TC0X002315.hg
2579	TC0X001704.hg
2579	TC0X002352.hg
2579	TC0X002356.hg
2579	TC0X002358.hg
2579	TC0X002353.hg
2579	TC0X000274.hg
2579	TC0X000273.hg
2579	TC0X000272.hg
2579	TC0X002349.hg
2579	TC0X002348.hg
2579	TC0X002355.hg
2579	TC0X002354.hg
2579	TC0X002315.hg
729408	TC0X001704.hg
729408	TC0X002352.hg
729408	TC0X002356.hg
729408	TC0X002358.hg
729408	TC0X002353.hg
729408	TC0X000274.hg
729408	TC0X000273.hg
729408	TC0X000272.hg
729408	TC0X002349.hg
729408	TC0X002348.hg
729408	TC0X002355.hg
729408	TC0X002354.hg
729408	TC0X002315.hg
29070	
29070	TC16000501.hg
9742	
9742	TC16000755.hg
9742	TC16001740.hg
9742	TC16000756.hg
10047	TC20000156.hg
58509	TC19001047.hg
58509	
10342	
10342	TC03000512.hg
145748	
51289	
7033	TC21000484.hg
7033	
645051	TC0X001704.hg
645051	TC0X002352.hg
645051	TC0X002356.hg
645051	TC0X002358.hg
645051	TC0X002353.hg
645051	TC0X000274.hg
645051	TC0X000273.hg
645051	TC0X000272.hg
645051	TC0X002349.hg
645051	TC0X002348.hg
645051	TC0X002355.hg
645051	TC0X002354.hg
645051	TC0X002315.hg
729396	TC0X001704.hg
729396	TC0X002352.hg
729396	TC0X002356.hg
729396	TC0X002358.hg
729396	TC0X002353.hg
729396	TC0X000274.hg
729396	TC0X000273.hg
729396	TC0X000272.hg
729396	TC0X002349.hg
729396	TC0X002348.hg
729396	TC0X002355.hg
729396	TC0X002354.hg
729396	TC0X002315.hg
80223	TC08002291.hg
80223	TC08001138.hg
80223	
8574	TC01002298.hg
8574	
51109	TC14002328.hg
51109	
576	TC01002457.hg
576	
57502	
57502	TC0X001968.hg
100506405	ADDON001279.hg
100506405	TC02003038.hg
100506405	ADDON001280.hg
100506405	ADDON000654.hg
100506405	ADDON000655.hg
100506405	TC02000079.hg
6218	TC15001743.hg
6218	TC15001754.hg
256880	TC04000519.hg
256880	TC04000520.hg
256880	
23301	TC02000360.hg
23301	
92285	TC19002468.hg
92285	TC19002469.hg
92285	TC19001480.hg
92285	
118663	TC10000884.hg
118663	
91544	
91544	TC01002388.hg
4752	TC13000686.hg
4752	TC13001513.hg
4752	
79703	
79703	TC11003463.hg
374393	
374393	TC11000482.hg
5924	TC05000401.hg
5924	TC05002478.hg
5924	
9709	TC16000480.hg
9709	
138724	TC09000179.hg
138724	
2354	TC19002172.hg
2354	TC19000647.hg
2354	
103352539	TC09001962.hg
103352539	TC09002559.hg
103352539	TC09000275.hg
103352539	
1178	TC19001524.hg
101927631	TC20000409.hg
1459	TC16001148.hg
1459	
1459	ADDON000315.hg
1459	ADDON002190.hg
1459	TC16001149.hg
6449	TC19001036.hg
6449	
101929406	TC01002438.hg
101929406	TC01005373.hg
10841	
340554	TC0X001738.hg
340554	TC0X000351.hg
340554	TC0X001739.hg
101929607	TC03002454.hg
101929607	TC03000542.hg
89886	
89886	TC01003394.hg
102723475	TC21000940.hg
102723475	TC21000419.hg
10591	
10591	TC06001745.hg
9605	TC16001356.hg
9605	
100506175	ADDON000599.hg
100506175	
374462	TC12002476.hg
374462	TC12002477.hg
374462	TC12002478.hg
374462	TC12000668.hg
374462	TC12001770.hg
374462	
157855	
157855	TC08000271.hg
729442	TC0X001704.hg
729442	TC0X002352.hg
729442	TC0X002356.hg
729442	TC0X002358.hg
729442	TC0X002353.hg
729442	TC0X000274.hg
729442	TC0X000273.hg
729442	TC0X000272.hg
729442	TC0X002349.hg
729442	TC0X002348.hg
729442	TC0X002355.hg
729442	TC0X002354.hg
729442	TC0X002315.hg
100507462	TC06002162.hg
100507462	
80258	
80258	TC0X000980.hg
10307	
10307	TC05003433.hg
26238	TC06002318.hg
26238	TC06004003.hg
100287284	TC12001337.hg
23746	
23746	TC17001062.hg
11282	
11282	TC05002138.hg
11282	TC05002139.hg
163051	TC19002341.hg
163051	TC19002684.hg
163051	
105375475	TC07003136.hg
105375475	TC07001800.hg
2941	
2941	TC06001807.hg
101927870	TC07000674.hg
101927870	TC07002505.hg
8572	TC05000632.hg
8572	
10241	
10241	TC17002259.hg
55969	TC20001204.hg
55969	TC20001730.hg
400548	TC16001674.hg
400548	TC16000662.hg
9167	
9167	TC02001778.hg
9167	TC02004187.hg
9167	TC02001779.hg
126433	TC19002478.hg
126433	TC19001511.hg
126433	
25790	
25790	TC01006413.hg
390502	
10780	TC19000619.hg
10780	TC19002157.hg
10780	
136259	TC07001867.hg
136259	ADDON002710.hg
158405	TC09000567.hg
158405	TC09002186.hg
390433	TC14000874.hg
101929736	TC07000416.hg
26952	TC04002934.hg
54332	
54332	TC08000493.hg
154881	TC07003327.hg
154881	
101927120	TC11002674.hg
101927120	TC11000456.hg
1842	TC09001337.hg
1842	
490	TC12001798.hg
490	
1733	
1733	TC01000658.hg
79780	TC11002212.hg
79780	
348120	TC15000013.hg
348120	TC15000018.hg
348120	TC15002065.hg
348120	
1601	TC05002969.hg
1601	
1601	TC05002970.hg
10077	
10077	TC11000060.hg
63982	TC11000275.hg
63982	
57194	TC15001079.hg
57194	TC15002445.hg
57194	TC15001078.hg
57194	
5863	
8888	
8888	TC21000555.hg
100507435	TC08002175.hg
100507435	TC08000886.hg
8766	
8766	TC15002243.hg
8766	TC15000609.hg
8766	TC15002244.hg
3113	TC6_cox_hap2000202.hg
3113	TC6_mann_hap4000170.hg
3113	TC6_dbb_hap3000188.hg
3113	TC6_ssto_hap7000172.hg
3113	TC6_qbl_hap6000190.hg
3113	TC6_apd_hap1000107.hg
3113	TC6_mcf_hap5000177.hg
3113	TC06001578.hg
3738	TC01002977.hg
54480	
54480	TC07001014.hg
399909	TC11000635.hg
399909	
25921	TC11000471.hg
25921	TC11002680.hg
25921	
7857	TC02002818.hg
63978	TC08001307.hg
63978	
23332	TC02004543.hg
23332	TC02002264.hg
23332	TC02004544.hg
23332	
23171	
23171	TC03000157.hg
25823	TC16000745.hg
5305	TC10001101.hg
5305	
254973	TC09000622.hg
57057	TC07001276.hg
57057	TC07002886.hg
57057	TC12002930.hg
5657	
6647	TC21000111.hg
386680	TC21000530.hg
386680	TC21001035.hg
5010	
5010	TC03002658.hg
25803	TC06001658.hg
54575	TC02003895.hg
54575	
386674	TC21000531.hg
386674	
113278	TC20000545.hg
113278	
386675	TC21000231.hg
386675	
80213	
80213	TC15002011.hg
2200	TC15001335.hg
2200	
92181	TC05002060.hg
4200	TC18000180.hg
4200	
779	TC01006033.hg
779	TC01003684.hg
779	TC01006032.hg
160777	
160777	TC12000933.hg
56994	TC12002538.hg
56994	TC12000788.hg
56994	
147339	
147339	TC18000167.hg
54815	
54815	TC19000373.hg
7629	
7629	TC06000512.hg
57555	TC17000093.hg
57555	TC17002033.hg
57555	
57555	TC17002034.hg
57555	TC17002863.hg
645745	TC01004008.hg
645745	TC01006221.hg
342618	TC17001373.hg
399706	TC10001808.hg
399706	TC10000012.hg
101927701	TC02004316.hg
101927701	TC02001937.hg
392390	TC09000623.hg
392390	ADDON002708.hg
6035	TC14000902.hg
6035	
728395	TC0Y000366.hg
728395	TC0Y000038.hg
728395	TC0Y000248.hg
728395	TC0Y000363.hg
728395	TC0Y000367.hg
728395	TC0Y000365.hg
728395	TC0Y000036.hg
728395	TC0Y000362.hg
728395	TC0Y000025.hg
100288077	
100288077	TC11002849.hg
100288077	TC11000962.hg
6734	TC11002431.hg
6734	
64320	TC02002777.hg
64320	
26499	TC14001238.hg
26499	
342125	TC15001731.hg
11063	TC05001987.hg
51020	
51020	TC06002078.hg
399886	TC11002652.hg
399886	TC11000381.hg
9025	TC06000544.hg
9025	
441519	TC0X002302.hg
441519	
2245	TC0X001074.hg
342574	
342574	TC17002916.hg
113157	TC11002703.hg
113157	TC11000537.hg
113157	
27289	
27289	TC12001459.hg
117608	TC05001036.hg
117608	
29117	
29117	TC16001104.hg
79895	
79895	TC15001347.hg
3980	TC17000392.hg
3980	TC17000391.hg
3980	
100129534	TC01002116.hg
100129534	TC01005220.hg
9470	
9470	TC02003889.hg
2356	TC09002272.hg
2356	TC09000672.hg
2356	
7375	
7375	TC03003383.hg
10455	TC06003424.hg
10455	
10147	
10147	TC19001297.hg
441009	TC04002473.hg
441009	TC04001053.hg
441009	TC04001052.hg
441009	
6503	
101929010	TC20000018.hg
101929010	TC20001056.hg
26339	ADDON002564.hg
26339	TC03002432.hg
26339	TC03000491.hg
147183	TC17002915.hg
353091	TC06002220.hg
353091	
84661	TC02004154.hg
84661	
84661	TC02005024.hg
2638	TC04001274.hg
2638	
9261	TC01001727.hg
9261	
56903	TC07001112.hg
158471	
158471	TC09001224.hg
283310	TC12000667.hg
283310	TC12002470.hg
283310	TC12002471.hg
283310	TC12002473.hg
283310	TC12002474.hg
283310	TC12002475.hg
283310	TC12002472.hg
283310	
83943	TC07001758.hg
83943	
79541	TC07001979.hg
79541	TC06002110.hg
101927911	TC17002443.hg
5046	
5046	TC15002009.hg
5046	ADDON002376.hg
253962	TC17002701.hg
253962	TC17001693.hg
4143	
4143	TC10001462.hg
50514	
101927164	TC01005060.hg
101927164	TC01001844.hg
2323	
2323	TC19002605.hg
81442	TC01003382.hg
57824	TC05002677.hg
57824	TC05000789.hg
84444	TC19000049.hg
84444	TC19001937.hg
84444	
22841	TC10001691.hg
22841	
3007	TC06001351.hg
3007	ADDON002924.hg
3805	TC19002656.hg
3805	TC19_gl000209_random000010.hg
340595	TC0X000548.hg
6598	
6598	TC22000139.hg
3008	TC06000168.hg
116448	TC21000125.hg
116448	TC21000678.hg
751071	TC11000558.hg
751071	TC11000559.hg
80023	
80023	TC20000008.hg
80023	TC20001050.hg
57715	
57715	TC10000727.hg
5985	
5985	TC12000925.hg
7915	TC06002625.hg
7915	TC06000146.hg
7915	
85004	TC12001279.hg
85004	
85004	TC12001281.hg
23008	TC07000805.hg
23008	TC07002584.hg
23008	
388962	TC02001992.hg
388962	
6779	
6779	TC04000375.hg
100287718	TC06000630.hg
100287718	
26147	TC09001540.hg
26147	
102723378	
102723378	TC11003081.hg
102723378	TC11001497.hg
65991	
65991	TC0X000782.hg
63898	TC08000146.hg
63898	
841	TC02003767.hg
841	
101926928	
101926928	TC15002371.hg
5719	TC11002481.hg
5719	TC11000006.hg
5719	
102723427	TC07000417.hg
102723427	TC07002391.hg
2859	TC02005016.hg
2859	
3116	TC6_mcf_hap5000226.hg
3116	TC6_ssto_hap7000086.hg
3116	TC6_mann_hap4000214.hg
3116	TC6_cox_hap2000229.hg
3116	TC06002733.hg
3116	TC06000409.hg
3116	TC6_apd_hap1000124.hg
3116	TC6_qbl_hap6000211.hg
10215	TC21000123.hg
344018	TC02001966.hg
388389	
388389	TC17002230.hg
5356	TC04001660.hg
5356	
22901	TC17000802.hg
22901	
8732	TC06001934.hg
8732	
90121	TC0X000321.hg
9825	TC20000929.hg
8852	TC0X001036.hg
8852	
1539	TC09000524.hg
1539	
644873	
644873	TC05003227.hg
644873	TC05001751.hg
644873	TC05003228.hg
338376	TC09000962.hg
57718	
57718	TC14000585.hg
6903	ADDON002472.hg
83451	TC07003019.hg
83451	TC07001505.hg
57474	TC19001201.hg
57474	
2099	TC06003132.hg
2099	TC06003133.hg
2099	TC06001104.hg
2099	
3229	TC12000445.hg
3229	ADDON002805.hg
729873	TC17001386.hg
117283	TC06001592.hg
117283	
80019	TC10000697.hg
125704	TC18000575.hg
125704	
100507032	TC03000698.hg
100507032	TC03002538.hg
100507032	
11152	
11152	TC0X002331.hg
55748	
55748	TC18000248.hg
55748	TC18000249.hg
100507377	TC12001741.hg
100507377	TC12002965.hg
100507377	
101927650	TC16001919.hg
101927650	
27201	TC04001890.hg
27201	
27201	TC04002932.hg
58506	TC19000742.hg
58506	
201562	TC03001711.hg
201562	TC03003054.hg
201562	TC03001712.hg
201562	
440695	TC01003358.hg
7718	TC06000273.hg
55867	TC11000605.hg
55867	
80830	TC22000262.hg
55166	TC06000640.hg
3891	TC12001519.hg
3891	
202134	TC05002771.hg
202134	
202134	TC05002758.hg
100507387	TC05002771.hg
100507387	
100507387	TC05002758.hg
105377751	TC05002771.hg
105377751	
105377751	TC05002758.hg
9319	TC05000010.hg
9319	
8562	TC12000976.hg
8562	
400123	TC13001441.hg
400123	TC13000591.hg
50511	
50511	TC12001879.hg
5295	TC05000291.hg
5295	
404636	
404636	TC10002323.hg
404636	TC10000864.hg
404636	TC10002322.hg
404636	TC0X000624.hg
57455	TC19001014.hg
57455	
101928052	TC04000815.hg
101928052	TC04002300.hg
4634	TC03001362.hg
4634	
6375	TC01001469.hg
100874127	TC13000138.hg
100874127	TC13001033.hg
51602	TC02001188.hg
51602	
51602	TC02001189.hg
51602	TC02001190.hg
112950	TC01002584.hg
112950	
80298	
80298	TC12001924.hg
55632	TC14000194.hg
55632	
51388	TC16000568.hg
51388	
100288332	TC16000202.hg
100288332	TC16000178.hg
100288332	TC16000896.hg
100288332	TC16002096.hg
100288332	TC16002042.hg
105370308	TC13000775.hg
105370308	TC13001619.hg
10401	
10401	TC01001097.hg
56853	
56853	TC18000463.hg
635	TC05000387.hg
635	
270	TC01003013.hg
270	
673	TC07003197.hg
673	TC07001926.hg
673	TC07001927.hg
673	
11153	TC12000834.hg
11153	
11153	TC12000835.hg
124975	TC17001024.hg
124975	
5447	
11159	
1482	TC05002071.hg
53905	TC15000352.hg
53905	
9313	TC11002229.hg
9313	
54756	TC03001489.hg
54756	
344191	TC02002550.hg
1416	
58477	TC03000725.hg
58477	
2263	
54209	TC06001713.hg
51	TC17001890.hg
51	
845	TC01003020.hg
845	
356	TC01001506.hg
356	
866	
9465	
5188	TC04001641.hg
5188	
102724889	ADDON001486.hg
102724889	ADDON000885.hg
360203	TC09001718.hg
1875	TC08000529.hg
1875	
10281	
5922	
5922	TC03000761.hg
5922	TC03002567.hg
127731	TC01000259.hg
127731	
66035	
8405	
55256	TC02001524.hg
55256	
55613	TC0X002333.hg
55613	
10196	TC11000257.hg
10196	
3209	TC07002855.hg
3209	TC07002857.hg
3209	TC07001227.hg
3209	TC07002856.hg
5138	TC11002059.hg
5138	TC11003241.hg
5138	
255394	
255394	TC12000822.hg
8092	TC12000685.hg
91612	TC14002299.hg
91612	TC14001732.hg
91612	
79772	
79772	TC05001604.hg
23360	TC11003152.hg
23360	TC11001748.hg
23360	
23360	TC11001749.hg
84448	
84448	TC04001015.hg
50649	
200261	TC20000704.hg
200261	TC20001491.hg
26063	
206358	
79585	
644100	TC05002579.hg
644100	TC05000550.hg
163255	
389791	TC09000676.hg
389791	TC09002275.hg
101926941	
101926941	TC05002670.hg
8904	TC20001558.hg
8904	
88	TC01001955.hg
88	
8161	TC17001717.hg
8161	
51727	TC01000598.hg
51727	
10169	
10169	TC15002177.hg
10169	TC15002795.hg
10850	TC09002914.hg
9520	
9520	TC17002605.hg
9520	TC17000609.hg
222698	ADDON002446.hg
222698	TC06000280.hg
54784	TC07001702.hg
4066	TC19001217.hg
8774	TC18000052.hg
8774	
392391	TC09000625.hg
392391	ADDON002512.hg
22954	TC09000597.hg
5898	TC07000250.hg
5898	
2582	
2582	TC01002350.hg
414301	TC11000966.hg
866	TC14001465.hg
6166	TC14001101.hg
57113	TC05001813.hg
57113	
10096	TC02000735.hg
10096	
10109	
10109	TC02001295.hg
84628	TC09000755.hg
84628	
86	TC03000955.hg
86	TC03002676.hg
86	
101060301	ADDON000032.hg
106144529	TC05001921.hg
58533	TC14001028.hg
58533	ADDON001886.hg
58533	
246744	
101927136	TC06003687.hg
101927136	TC06004052.hg
101927136	
646174	TC16000818.hg
54953	TC01001604.hg
54953	
3845	TC12001314.hg
3845	
84618	TC01002544.hg
51655	ADDON002898.hg
51655	TC17001187.hg
285954	TC07002278.hg
285954	TC07000258.hg
10327	TC01000574.hg
10327	
4916	TC15001815.hg
4916	TC15002689.hg
4916	TC15002690.hg
4916	
79992	TC06002285.hg
79992	ADDON002312.hg
79992	TC06003973.hg
54857	TC0X000378.hg
54857	
7345	
7345	TC04000253.hg
27231	TC19000079.hg
27231	
3963	TC19000533.hg
3963	TC19001503.hg
2565	TC04001160.hg
386678	TC21000776.hg
386678	TC21001073.hg
3042	TC16002033.hg
56895	TC06002284.hg
56895	
196074	TC11000283.hg
196074	
196074	TC11002615.hg
196074	TC11000284.hg
460	TC01003556.hg
460	
386676	TC21000233.hg
386676	TC21000775.hg
100874342	TC07001122.hg
10953	TC20000871.hg
3992	
10741	TC20000669.hg
11166	TC13000798.hg
11166	TC13001637.hg
143	TC13000918.hg
143	TC13000491.hg
143	TC13000921.hg
143	
622	
6752	
6752	TC17002346.hg
6752	TC17000821.hg
23011	ADDON001800.hg
23011	ADDON000173.hg
23011	TC12000627.hg
23011	
57587	
644656	TC11003049.hg
644656	TC11001401.hg
101928107	TC21000406.hg
101928107	TC21000929.hg
353332	TC21000534.hg
340895	TC10001930.hg
340895	TC10000143.hg
340895	TC10001929.hg
340895	
340895	TC10001928.hg
1470	TC20000719.hg
10499	TC08001310.hg
10499	
513	TC19000032.hg
513	
27238	TC0X001027.hg
101929595	TC04001456.hg
101929595	TC04002668.hg
101929595	
4851	TC09001734.hg
4851	
60386	
60386	TC17001876.hg
283598	TC14000615.hg
8625	
8625	TC19000369.hg
7733	TC19001607.hg
7733	
79656	TC01002639.hg
79656	
26050	TC13000314.hg
26050	TC13001217.hg
100127983	TC08001407.hg
2590	
2590	TC01001907.hg
728769	TC05001517.hg
728769	TC05003100.hg
203523	
23062	TC16000963.hg
23062	
1774	TC0X001532.hg
1774	
10648	TC11000547.hg
83694	TC14001312.hg
83694	
140876	TC20000937.hg
140876	
80350	TC06003968.hg
80350	TC06002280.hg
80350	
57062	TC14002131.hg
57062	TC14002132.hg
57062	TC14001462.hg
283849	TC16002085.hg
283849	
29844	TC19001832.hg
57648	
57648	TC01000434.hg
9407	TC04001252.hg
9407	
63967	TC01002500.hg
63967	
147841	
147841	TC19001177.hg
401207	TC05003222.hg
401207	TC05001747.hg
401207	
390261	ADDON002559.hg
390261	TC11002399.hg
100507533	TC13001236.hg
100507533	TC13000331.hg
8463	TC19001713.hg
8463	
147184	TC17000500.hg
147184	
54476	
54476	TC07002775.hg
102724502	TC21000122.hg
100131176	TC07001017.hg
100131176	TC07002678.hg
100131176	
642843	
642843	TC17001848.hg
401036	TC02002898.hg
401036	
54084	TC21000526.hg
54084	
116931	
116931	TC03000822.hg
116931	TC03002602.hg
5139	TC12000227.hg
5139	TC12002281.hg
5139	
55795	
55795	ADDON000220.hg
55795	ADDON002245.hg
55795	TC13000892.hg
65124	TC02000671.hg
55220	TC01003746.hg
55220	
3854	TC12002888.hg
3854	TC12001523.hg
117285	TC20000184.hg
64073	TC19002126.hg
64073	TC19000524.hg
10608	TC04000973.hg
10608	
401024	TC02001097.hg
401024	
80014	TC04000887.hg
80014	
144108	TC11001470.hg
144108	
130589	TC02000245.hg
130589	
10742	
10742	TC0X002000.hg
10742	TC0X000891.hg
100526783	TC15002699.hg
100526783	
25901	TC06001032.hg
10531	
10531	TC10000975.hg
283507	
723790	ADDON002725.hg
723790	TC01003190.hg
723790	ADDON002790.hg
723790	TC01001174.hg
64922	TC09000985.hg
64922	
115560	TC03000241.hg
115560	
337873	TC01005809.hg
337873	TC01003191.hg
283455	TC12003110.hg
283455	TC12003111.hg
283455	TC12002015.hg
283455	
825	TC15002793.hg
825	
285888	TC07002061.hg
10808	TC13000539.hg
10808	
101928797	TC09000600.hg
101928797	TC09002218.hg
91351	
91351	TC04001719.hg
1456	
1456	TC05000581.hg
65009	
65009	TC16001581.hg
65009	TC16000503.hg
219464	
100873948	TC05000524.hg
100873948	
729475	
27069	TC10000591.hg
80271	TC19002137.hg
80271	TC19000566.hg
101927358	TC09002015.hg
101927358	TC09000337.hg
55700	TC01004317.hg
55700	TC01000468.hg
55700	
91304	TC19000995.hg
91304	
50945	TC0X000429.hg
64321	TC08000376.hg
100507341	TC08000243.hg
100507341	
23117	TC16001807.hg
23117	
23117	TC16001838.hg
23117	TC16002095.hg
23117	TC16001023.hg
23117	TC16001005.hg
23117	TC16001024.hg
23117	TC16001004.hg
23117	TC16002100.hg
440345	TC16001807.hg
440345	
440345	TC16001838.hg
440345	TC16002095.hg
440345	TC16001023.hg
440345	TC16001005.hg
440345	TC16001024.hg
440345	TC16001004.hg
440345	TC16002100.hg
91584	TC07001877.hg
91584	
57162	
1805	TC01003491.hg
25796	TC19000338.hg
25796	
5986	TC17002832.hg
5986	TC17001971.hg
5986	
6535	TC0X000754.hg
6535	
165545	
165545	TC02002000.hg
90637	TC07001080.hg
90637	
90637	TC07001081.hg
79064	
51475	TC11001988.hg
9675	TC20000829.hg
9675	
10517	TC17000221.hg
10517	TC17002509.hg
10517	
3957	TC22000775.hg
3957	
57533	
57533	TC04000075.hg
90835	
90835	TC16001042.hg
55750	TC07000889.hg
254879	TC01002036.hg
10535	TC19000229.hg
10535	
55176	
55176	TC10001906.hg
55176	TC10000090.hg
83657	
83657	TC16000633.hg
81575	
81575	TC12003238.hg
81575	TC12003237.hg
387700	TC10001506.hg
387700	
6634	TC22001459.hg
6634	
6634	TC22001026.hg
4671	TC05001449.hg
4671	TC05001455.hg
4671	TC05000307.hg
4671	TC05002420.hg
4671	
3586	TC01006066.hg
3586	TC01003766.hg
203074	
203074	TC08000077.hg
29121	TC12002236.hg
29121	
29121	TC12002237.hg
29121	TC12003236.hg
401934	TC01005205.hg
401934	TC01002082.hg
26696	TC01005175.hg
26696	TC01002037.hg
51001	TC08001451.hg
51001	
653689	TC22000580.hg
653689	TC22000142.hg
22999	
22999	TC06000726.hg
8228	TC0X000827.hg
8228	
79585	TC16002062.hg
79441	
64405	TC20000898.hg
