EntrezGene ID	Ensembl Transcript ID
121355	ENST00000546739
121355	ENST00000549083
121355	ENST00000626692
65123	ENST00000318967
65123	ENST00000435409
65123	ENST00000481797
65123	ENST00000512605
65123	ENST00000476843
65123	ENST00000480659
65123	ENST00000503133
65123	ENST00000491790
65123	ENST00000368670
65123	ENST00000368669
65123	ENST00000624515
101929059	ENST00000597822
101929059	ENST00000600093
101929059	ENST00000594400
101929059	ENST00000595954
101929059	ENST00000597946
5961	ENST00000230381
84914	ENST00000339656
84914	ENST00000484707
84914	ENST00000423137
84914	ENST00000419854
84914	ENST00000596433
8999	ENST00000429927
8999	ENST00000307465
8999	ENST00000515793
8999	ENST00000506234
100874048	ENST00000453103
100874048	ENST00000439192
100874048	ENST00000413452
23287	ENST00000376083
23287	ENST00000357081
23287	ENST00000628899
23287	ENST00000489265
23287	ENST00000376081
23287	ENST00000491784
23287	ENST00000376080
23287	ENST00000337006
199713	ENST00000615467
199713	ENST00000613325
199713	ENST00000613487
199713	ENST00000618343
199713	ENST00000620183
85460	ENST00000326756
85460	ENST00000507515
85460	ENST00000500268
85460	ENST00000515072
85460	ENST00000503068
102724699	ENST00000419745
80863	ENST00000493794
80863	ENST00000480261
80863	ENST00000495127
80863	ENST00000454112
80863	ENST00000383309
80863	ENST00000423003
80863	ENST00000491691
80863	ENST00000484089
80863	ENST00000480799
80863	ENST00000459795
80863	ENST00000462841
80863	ENST00000473568
100507547	ENST00000493794
100507547	ENST00000480261
100507547	ENST00000495127
100507547	ENST00000454112
100507547	ENST00000383309
100507547	ENST00000423003
100507547	ENST00000491691
100507547	ENST00000484089
100507547	ENST00000480799
100507547	ENST00000459795
100507547	ENST00000462841
100507547	ENST00000473568
8394	ENST00000447555
8394	ENST00000349792
8394	ENST00000409426
8394	ENST00000441902
8394	ENST00000368890
8394	ENST00000424999
8394	ENST00000368888
8394	ENST00000454769
8394	ENST00000418435
8394	ENST00000468772
8394	ENST00000461816
8394	ENST00000481713
8394	ENST00000486048
8394	ENST00000464105
8394	ENST00000460157
8394	ENST00000486866
8394	ENST00000489625
161931	ENST00000268624
161931	ENST00000315906
161931	ENST00000567413
161931	ENST00000567685
161931	ENST00000566526
161931	ENST00000564430
161931	ENST00000569221
161931	ENST00000564169
161931	ENST00000563849
92292	ENST00000534674
92292	ENST00000524629
92292	ENST00000525608
92292	ENST00000526351
92292	ENST00000317391
92292	ENST00000533864
92292	ENST00000534612
92292	ENST00000524403
92292	ENST00000532726
92292	ENST00000527708
92292	ENST00000300079
92292	ENST00000530774
92292	ENST00000534241
92292	ENST00000530240
92292	ENST00000531245
92292	ENST00000524881
92292	ENST00000534119
92292	ENST00000534063
92292	ENST00000612196
100287413	ENST00000534674
100287413	ENST00000524629
100287413	ENST00000525608
100287413	ENST00000526351
100287413	ENST00000317391
100287413	ENST00000533864
100287413	ENST00000534612
100287413	ENST00000524403
100287413	ENST00000532726
100287413	ENST00000527708
100287413	ENST00000300079
100287413	ENST00000530774
100287413	ENST00000534241
100287413	ENST00000530240
100287413	ENST00000531245
100287413	ENST00000524881
100287413	ENST00000534119
100287413	ENST00000534063
100287413	ENST00000612196
338069	ENST00000397750
338069	ENST00000466018
338069	ENST00000471110
338069	ENST00000470996
338069	ENST00000397751
338069	ENST00000597499
53831	ENST00000267015
53831	ENST00000551809
119587	ENST00000368854
119587	ENST00000241305
119587	ENST00000481775
119587	ENST00000615851
8293	ENST00000622553
8293	ENST00000614330
8293	ENST00000613176
8293	ENST00000611616
8293	ENST00000611277
8293	ENST00000622047
8293	ENST00000611952
8293	ENST00000621240
728492	ENST00000622553
728492	ENST00000614330
728492	ENST00000613176
728492	ENST00000611616
728492	ENST00000611277
728492	ENST00000622047
728492	ENST00000611952
728492	ENST00000621240
84132	ENST00000306177
84132	ENST00000404008
84132	ENST00000479544
84132	ENST00000451154
84132	ENST00000465073
84132	ENST00000521713
84132	ENST00000426246
104310350	ENST00000498413
100101467	ENST00000333206
100101467	ENST00000420878
100101467	ENST00000590777
100101467	ENST00000589178
100101467	ENST00000588448
100101467	ENST00000601405
100101467	ENST00000592278
100101467	ENST00000592598
100101467	ENST00000592211
100101467	ENST00000588832
100101467	ENST00000610712
93621	ENST00000320912
93621	ENST00000507420
93621	ENST00000382581
93621	ENST00000512914
93621	ENST00000617365
100133091	ENST00000418663
100133091	ENST00000450661
100133091	ENST00000423084
100133091	ENST00000429707
161497	ENST00000450892
161497	ENST00000471703
161497	ENST00000448437
161497	ENST00000485556
161497	ENST00000428650
161497	ENST00000440125
161497	ENST00000460952
161497	ENST00000493750
161497	ENST00000455136
161497	ENST00000483250
161497	ENST00000470279
161497	ENST00000432436
161497	ENST00000541030
339778	ENST00000329615
339778	ENST00000409392
339778	ENST00000479453
339778	ENST00000453368
6948	ENST00000215838
6948	ENST00000423350
6948	ENST00000450638
6948	ENST00000405742
6948	ENST00000407817
6948	ENST00000471659
6948	ENST00000493542
253650	ENST00000602295
253650	ENST00000399703
253650	ENST00000475234
5090	ENST00000342287
5090	ENST00000497091
5090	ENST00000373487
5090	ENST00000373489
5090	ENST00000373492
5090	ENST00000373482
5090	ENST00000491787
5090	ENST00000447726
5090	ENST00000492314
5090	ENST00000538998
5090	ENST00000491160
5090	ENST00000428092
4713	ENST00000593353
4713	ENST00000215565
1496	ENST00000466387
1496	ENST00000496251
1496	ENST00000467488
1496	ENST00000497804
1496	ENST00000496558
1496	ENST00000451966
1496	ENST00000629316
1496	ENST00000409971
1496	ENST00000409266
1496	ENST00000402739
1496	ENST00000508970
1496	ENST00000493024
1496	ENST00000409550
1496	ENST00000465616
1496	ENST00000467892
1496	ENST00000541047
1496	ENST00000343114
1496	ENST00000361291
1496	ENST00000540488
2554	ENST00000023897
2554	ENST00000635096
2554	ENST00000393943
2554	ENST00000428797
2554	ENST00000437025
2554	ENST00000519621
2554	ENST00000521339
2554	ENST00000522651
2554	ENST00000634335
2554	ENST00000519542
100887750	ENST00000416599
100887750	ENST00000607588
100887750	ENST00000606974
100887750	ENST00000423686
100887750	ENST00000606619
8771	ENST00000369996
285527	ENST00000503238
285527	ENST00000507873
285527	ENST00000503339
285527	ENST00000512810
285527	ENST00000514617
285527	ENST00000513401
285527	ENST00000512297
285527	ENST00000502925
285527	ENST00000507711
285527	ENST00000511343
285527	ENST00000506685
285527	ENST00000302806
285527	ENST00000505759
285527	ENST00000505437
285527	ENST00000502520
285527	ENST00000514783
285527	ENST00000509886
285527	ENST00000515684
285527	ENST00000358350
7138	ENST00000587758
7138	ENST00000356783
7138	ENST00000291901
7138	ENST00000588426
7138	ENST00000588981
7138	ENST00000593194
7138	ENST00000589745
7138	ENST00000587465
7138	ENST00000585321
7138	ENST00000587089
7138	ENST00000586649
7138	ENST00000593046
7138	ENST00000589226
7138	ENST00000592920
7138	ENST00000588147
7138	ENST00000586282
7138	ENST00000536926
6150	ENST00000397298
6150	ENST00000381519
6150	ENST00000397297
6150	ENST00000381514
6150	ENST00000397294
6150	ENST00000462288
6150	ENST00000486931
6150	ENST00000429295
6150	ENST00000466346
6150	ENST00000484918
101929222	ENST00000562245
101929222	ENST00000561596
101929222	ENST00000562678
101929222	ENST00000563681
101929222	ENST00000569513
596	ENST00000398117
596	ENST00000333681
596	ENST00000590515
596	ENST00000589955
10726	ENST00000435827
10726	ENST00000321265
10726	ENST00000452707
10726	ENST00000484772
64478	ENST00000335551
64478	ENST00000400186
64478	ENST00000602723
64478	ENST00000635120
64478	ENST00000520002
64478	ENST00000602557
64478	ENST00000519623
64478	ENST00000523062
64478	ENST00000520561
64478	ENST00000523387
64478	ENST00000523488
64478	ENST00000520451
64478	ENST00000521646
64478	ENST00000524177
64478	ENST00000520630
64478	ENST00000519090
64478	ENST00000518151
64478	ENST00000537824
100124412	ENST00000507796
100124412	ENST00000559252
284391	ENST00000439326
284391	ENST00000550826
284391	ENST00000441304
5527	ENST00000556068
5527	ENST00000554442
5527	ENST00000556260
5527	ENST00000328724
5527	ENST00000557268
5527	ENST00000554504
5527	ENST00000553890
5527	ENST00000553554
5527	ENST00000556086
5527	ENST00000350249
5527	ENST00000557621
5527	ENST00000556946
5527	ENST00000556307
5527	ENST00000553730
5527	ENST00000557714
5527	ENST00000445439
5527	ENST00000334743
5527	ENST00000557095
5527	ENST00000556493
5527	ENST00000553842
5527	ENST00000607042
5527	ENST00000556373
5527	ENST00000556570
5527	ENST00000554137
5527	ENST00000556218
5527	ENST00000557534
5527	ENST00000557716
5527	ENST00000556805
5527	ENST00000561006
5527	ENST00000555237
5527	ENST00000557071
5527	ENST00000554147
5527	ENST00000422945
390667	ENST00000447419
390667	ENST00000440447
390667	ENST00000293922
282890	ENST00000458265
282890	ENST00000484052
100874090	ENST00000414969
80739	ENST00000492854
80739	ENST00000444404
80739	ENST00000457450
80739	ENST00000440063
80739	ENST00000415984
80739	ENST00000497934
80739	ENST00000492012
80739	ENST00000447587
83443	ENST00000367569
1734	ENST00000438257
1734	ENST00000557010
1734	ENST00000556811
1734	ENST00000555750
1734	ENST00000557125
1734	ENST00000555844
1734	ENST00000554188
1734	ENST00000553968
1734	ENST00000553594
1734	ENST00000556384
1734	ENST00000422005
27301	ENST00000374987
27301	ENST00000471758
6529	ENST00000287766
6529	ENST00000425938
6529	ENST00000462473
6529	ENST00000460480
6529	ENST00000495636
26608	ENST00000305632
26608	ENST00000459913
26608	ENST00000424598
26608	ENST00000450285
26608	ENST00000417008
26608	ENST00000432538
26608	ENST00000433464
26608	ENST00000488915
26608	ENST00000426966
26608	ENST00000452475
26608	ENST00000495885
26608	ENST00000437521
26608	ENST00000435792
26608	ENST00000452125
26608	ENST00000476136
26608	ENST00000479892
26608	ENST00000465279
26608	ENST00000496056
26608	ENST00000469518
26608	ENST00000468669
26608	ENST00000458466
26608	ENST00000610724
5017	ENST00000335987
5017	ENST00000531907
5017	ENST00000532448
3309	ENST00000324460
101929565	ENST00000423842
11136	ENST00000590341
11136	ENST00000590465
11136	ENST00000023064
11136	ENST00000592232
11136	ENST00000587772
11136	ENST00000589659
161742	ENST00000299084
161742	ENST00000561205
161742	ENST00000561317
9084	ENST00000250825
4909	ENST00000599795
4909	ENST00000593537
4909	ENST00000595857
4909	ENST00000594938
3804	ENST00000617242
3804	ENST00000616745
257169	ENST00000490544
257169	ENST00000374165
257169	ENST00000288462
253018	ENST00000452334
253018	ENST00000430914
253018	ENST00000432497
4040	ENST00000261349
4040	ENST00000538239
4040	ENST00000540527
4040	ENST00000543091
4040	ENST00000540415
4040	ENST00000545658
4040	ENST00000535731
282890	ENST00000429714
282890	ENST00000466714
92806	ENST00000314994
92806	ENST00000567035
101927828	ENST00000534178
101927828	ENST00000527453
101927828	ENST00000532454
55854	ENST00000337859
55854	ENST00000421536
55854	ENST00000437396
55854	ENST00000477672
55854	ENST00000481101
55854	ENST00000468120
55854	ENST00000496289
55854	ENST00000498757
55854	ENST00000445547
23619	ENST00000593711
23619	ENST00000595671
23619	ENST00000597281
23619	ENST00000601070
23619	ENST00000599935
23619	ENST00000596270
23619	ENST00000593931
23619	ENST00000629319
474383	ENST00000369505
27179	ENST00000259211
401109	ENST00000457079
9051	ENST00000558407
9051	ENST00000559785
9051	ENST00000558012
9051	ENST00000560223
9051	ENST00000559795
9051	ENST00000379595
9051	ENST00000559750
9051	ENST00000560621
9051	ENST00000560377
9051	ENST00000560796
9051	ENST00000559161
9051	ENST00000559295
9051	ENST00000559859
9051	ENST00000559856
9051	ENST00000561315
9051	ENST00000557995
9051	ENST00000558870
9051	ENST00000560064
8787	ENST00000583473
8787	ENST00000443584
8787	ENST00000584234
8787	ENST00000449996
8787	ENST00000262406
8787	ENST00000581175
8787	ENST00000577186
8787	ENST00000577595
7168	ENST00000288398
7168	ENST00000560975
7168	ENST00000358278
7168	ENST00000610733
7168	ENST00000560445
7168	ENST00000403994
7168	ENST00000561425
7168	ENST00000558314
7168	ENST00000357980
7168	ENST00000558347
7168	ENST00000559556
7168	ENST00000559397
7168	ENST00000267996
7168	ENST00000560970
7168	ENST00000561266
7168	ENST00000559831
7168	ENST00000334895
7168	ENST00000404484
7168	ENST00000558544
7168	ENST00000558868
7168	ENST00000560959
7168	ENST00000559281
7168	ENST00000317516
7168	ENST00000560615
7168	ENST00000560679
7168	ENST00000558264
7168	ENST00000558400
7168	ENST00000561395
7168	ENST00000561242
7168	ENST00000558072
7168	ENST00000559108
7168	ENST00000558910
7168	ENST00000560131
149013	ENST00000617931
149013	ENST00000617844
149013	ENST00000439206
149013	ENST00000613714
149013	ENST00000611443
149013	ENST00000579935
149013	ENST00000617864
149013	ENST00000617614
25824	ENST00000265462
25824	ENST00000352435
25824	ENST00000347941
3234	ENST00000429017
3234	ENST00000313173
3234	ENST00000544999
3234	ENST00000450510
339807	ENST00000445738
339807	ENST00000417695
1499	ENST00000426215
1499	ENST00000405570
1499	ENST00000433400
1499	ENST00000431914
1499	ENST00000396183
1499	ENST00000349496
1499	ENST00000453024
1499	ENST00000396185
1499	ENST00000450969
1499	ENST00000441708
1499	ENST00000488914
1499	ENST00000465552
1499	ENST00000482042
1499	ENST00000485265
1499	ENST00000471014
221294	ENST00000319550
221294	ENST00000419791
221294	ENST00000417846
221294	ENST00000460749
3139	ENST00000482052
3139	ENST00000463348
3139	ENST00000420110
8895	ENST00000517490
8895	ENST00000621783
8895	ENST00000620393
8895	ENST00000621526
8895	ENST00000622183
8895	ENST00000621245
8895	ENST00000523469
8895	ENST00000522240
8895	ENST00000517391
8895	ENST00000517862
8895	ENST00000517354
8895	ENST00000614678
8895	ENST00000523588
8895	ENST00000198765
27336	ENST00000448450
27336	ENST00000425695
27336	ENST00000218364
27336	ENST00000535601
474384	ENST00000622749
91147	ENST00000452276
91147	ENST00000453321
91147	ENST00000498673
91147	ENST00000518319
91147	ENST00000409623
91147	ENST00000453906
91147	ENST00000474944
91147	ENST00000475305
91147	ENST00000521222
91147	ENST00000455946
91147	ENST00000481620
91147	ENST00000521065
91147	ENST00000521517
91147	ENST00000323130
91147	ENST00000496213
91147	ENST00000425545
91147	ENST00000520634
91147	ENST00000520680
91147	ENST00000523230
91147	ENST00000519845
91147	ENST00000518896
91147	ENST00000463467
26022	ENST00000394642
26022	ENST00000579849
26022	ENST00000395149
26022	ENST00000261713
26022	ENST00000582227
26022	ENST00000578289
26022	ENST00000439138
26022	ENST00000583437
26022	ENST00000583120
9491	ENST00000381899
9491	ENST00000479715
9491	ENST00000246015
9491	ENST00000335877
9491	ENST00000478004
9491	ENST00000484891
9491	ENST00000435720
9491	ENST00000381898
9491	ENST00000418246
9491	ENST00000333082
79137	ENST00000458520
79137	ENST00000443757
79137	ENST00000430297
79137	ENST00000273048
79137	ENST00000452293
79137	ENST00000430747
79137	ENST00000452022
79137	ENST00000465672
79137	ENST00000481925
79137	ENST00000420189
83740	ENST00000615853
101927032	ENST00000630034
100130691	ENST00000397057
100130691	ENST00000456746
100130691	ENST00000430416
100130691	ENST00000627798
100130691	ENST00000625449
100130691	ENST00000443132
100130691	ENST00000447413
100130691	ENST00000611493
9829	ENST00000463018
9829	ENST00000494710
9829	ENST00000395325
9829	ENST00000483402
9829	ENST00000371069
9829	ENST00000472787
9829	ENST00000498720
9829	ENST00000263441
114784	ENST00000241312
114784	ENST00000465819
114784	ENST00000373380
114784	ENST00000489419
114784	ENST00000373377
114784	ENST00000338325
114784	ENST00000471438
114784	ENST00000373388
114784	ENST00000373381
114784	ENST00000619121
101928845	ENST00000588275
3565	ENST00000231449
3565	ENST00000350025
3565	ENST00000495905
3565	ENST00000622422
54991	ENST00000379339
54991	ENST00000465822
54991	ENST00000379325
54991	ENST00000421241
54991	ENST00000487177
54991	ENST00000477196
54991	ENST00000467751
54991	ENST00000464905
54991	ENST00000379320
54991	ENST00000379319
54991	ENST00000434641
54991	ENST00000482816
54991	ENST00000462097
54991	ENST00000473600
54991	ENST00000475119
54991	ENST00000442117
54991	ENST00000427787
54991	ENST00000472741
54991	ENST00000480643
3191	ENST00000221419
3191	ENST00000595443
3191	ENST00000595804
3191	ENST00000601449
3191	ENST00000388749
3191	ENST00000595164
3191	ENST00000597731
3191	ENST00000600873
3191	ENST00000601664
3191	ENST00000598985
3191	ENST00000601047
3191	ENST00000600233
3191	ENST00000601813
3191	ENST00000600741
767	ENST00000317995
767	ENST00000524872
767	ENST00000528666
767	ENST00000529918
219790	ENST00000315289
219790	ENST00000373789
219790	ENST00000395260
26256	ENST00000399496
26256	ENST00000627314
26256	ENST00000399481
26256	ENST00000327201
26256	ENST00000463087
26256	ENST00000579956
26256	ENST00000584752
26256	ENST00000585037
26256	ENST00000581872
26256	ENST00000486759
26256	ENST00000577705
26256	ENST00000415309
26256	ENST00000621648
26256	ENST00000581397
26256	ENST00000399499
26256	ENST00000579102
26256	ENST00000631138
26256	ENST00000582229
26256	ENST00000625720
202915	ENST00000297477
202915	ENST00000449955
202915	ENST00000319018
202915	ENST00000421996
202915	ENST00000468535
202915	ENST00000319010
202915	ENST00000474813
202915	ENST00000421923
202915	ENST00000414730
202915	ENST00000441933
202915	ENST00000431208
27109	ENST00000554438
27109	ENST00000245448
27109	ENST00000557421
27109	ENST00000555939
27109	ENST00000426751
27109	ENST00000554204
27109	ENST00000311459
27109	ENST00000358473
27109	ENST00000554951
27109	ENST00000553774
27109	ENST00000556962
117289	ENST00000367066
117289	ENST00000326965
117289	ENST00000338313
29993	ENST00000244458
29993	ENST00000374043
29993	ENST00000493633
29993	ENST00000486120
29993	ENST00000487760
29993	ENST00000620693
29993	ENST00000538621
56834	ENST00000546139
56834	ENST00000538244
56834	ENST00000411458
56834	ENST00000536667
56834	ENST00000539833
56834	ENST00000546201
56834	ENST00000377702
56834	ENST00000535675
56834	ENST00000543383
56834	ENST00000538032
56834	ENST00000540370
56834	ENST00000536017
56834	ENST00000438980
56834	ENST00000313074
56834	ENST00000542190
56834	ENST00000541952
56834	ENST00000545366
56834	ENST00000536282
56834	ENST00000539851
56834	ENST00000621779
162963	ENST00000321287
162963	ENST00000599508
162963	ENST00000403906
162963	ENST00000601151
162963	ENST00000594919
162963	ENST00000593698
162963	ENST00000327920
162963	ENST00000613461
162963	ENST00000616431
5990	ENST00000303657
5990	ENST00000359161
5990	ENST00000592546
5990	ENST00000590778
5990	ENST00000589340
5990	ENST00000589742
5990	ENST00000588021
5990	ENST00000592337
5990	ENST00000586806
5990	ENST00000587321
5990	ENST00000586302
5990	ENST00000592172
5990	ENST00000586940
5990	ENST00000592473
5990	ENST00000592883
5990	ENST00000593241
5990	ENST00000592281
5990	ENST00000587181
5990	ENST00000590822
5990	ENST00000589712
5990	ENST00000585324
5990	ENST00000587700
5990	ENST00000589523
5990	ENST00000589641
51185	ENST00000491834
51185	ENST00000488263
51185	ENST00000424814
51185	ENST00000231948
51185	ENST00000432408
51185	ENST00000459840
51185	ENST00000498442
51185	ENST00000482844
51185	ENST00000480249
51185	ENST00000450014
51185	ENST00000498700
51185	ENST00000492178
51185	ENST00000478353
101927450	ENST00000566873
79567	ENST00000562116
79567	ENST00000562755
79567	ENST00000379312
79567	ENST00000566522
79567	ENST00000042381
79567	ENST00000540839
79567	ENST00000566907
79567	ENST00000566920
79567	ENST00000565176
79567	ENST00000428437
79567	ENST00000569253
79567	ENST00000566559
79567	ENST00000566815
79567	ENST00000561534
79567	ENST00000569474
79567	ENST00000566730
79567	ENST00000569179
79567	ENST00000569733
79567	ENST00000564616
79567	ENST00000568959
79567	ENST00000565190
79567	ENST00000565679
79567	ENST00000422602
106478956	ENST00000455165
3811	ENST00000614720
3811	ENST00000622691
3811	ENST00000617665
55031	ENST00000339865
55031	ENST00000525257
55031	ENST00000527733
55031	ENST00000399455
55031	ENST00000525367
55031	ENST00000525078
55031	ENST00000531513
55031	ENST00000530041
55031	ENST00000530369
55031	ENST00000305481
55031	ENST00000529813
84572	ENST00000204679
84572	ENST00000526820
84572	ENST00000527876
84572	ENST00000529957
84572	ENST00000534197
84572	ENST00000527137
84572	ENST00000527168
84572	ENST00000529110
84572	ENST00000527076
57212	ENST00000624167
57212	ENST00000418088
57212	ENST00000452079
57212	ENST00000419973
57212	ENST00000423764
57212	ENST00000587071
57212	ENST00000608600
57212	ENST00000624948
280636	ENST00000534355
280636	ENST00000533321
280636	ENST00000388857
280636	ENST00000528798
280636	ENST00000534386
280636	ENST00000623303
280636	ENST00000622257
9688	ENST00000308159
9688	ENST00000563858
9688	ENST00000566315
9688	ENST00000569842
9688	ENST00000569863
9688	ENST00000562496
9688	ENST00000568656
9688	ENST00000566678
9688	ENST00000564887
9688	ENST00000569595
9688	ENST00000566727
9688	ENST00000567641
9688	ENST00000568283
9688	ENST00000567081
9688	ENST00000542526
9688	ENST00000563437
9688	ENST00000563405
9688	ENST00000563486
9688	ENST00000569322
9688	ENST00000564278
9688	ENST00000563465
3321	ENST00000369486
3321	ENST00000318837
3321	ENST00000481589
3321	ENST00000369483
93185	ENST00000314485
93185	ENST00000368086
93185	ENST00000448417
93185	ENST00000460351
93185	ENST00000614243
131540	ENST00000296326
131540	ENST00000460442
131540	ENST00000465519
131540	ENST00000397544
131540	ENST00000438232
131540	ENST00000497422
131540	ENST00000488508
51078	ENST00000402136
51078	ENST00000407315
51078	ENST00000321679
51078	ENST00000402545
51078	ENST00000497486
51078	ENST00000612200
24137	ENST00000374403
24137	ENST00000485406
196883	ENST00000310677
196883	ENST00000557056
196883	ENST00000555684
196883	ENST00000554577
196883	ENST00000554068
196883	ENST00000545213
196883	ENST00000554781
196883	ENST00000418030
196883	ENST00000561200
196883	ENST00000560635
196883	ENST00000554936
196883	ENST00000554959
196883	ENST00000556932
196883	ENST00000554674
196883	ENST00000557099
196883	ENST00000559167
196883	ENST00000558563
196883	ENST00000558125
196883	ENST00000561138
123920	ENST00000563672
123920	ENST00000424011
123920	ENST00000562357
123920	ENST00000562707
123920	ENST00000361909
123920	ENST00000460097
123920	ENST00000565666
123920	ENST00000567572
123920	ENST00000564060
123920	ENST00000565922
123920	ENST00000566756
123920	ENST00000565003
123920	ENST00000568477
123920	ENST00000566121
123920	ENST00000564247
54956	ENST00000559805
54956	ENST00000261888
54956	ENST00000444347
54956	ENST00000560149
54956	ENST00000558873
1004	ENST00000514738
1004	ENST00000265071
1004	ENST00000506396
1004	ENST00000508132
1004	ENST00000504835
10309	ENST00000501463
10309	ENST00000282572
729974	ENST00000341750
26960	ENST00000379939
26960	ENST00000497540
26960	ENST00000379922
26960	ENST00000461581
26960	ENST00000400445
26960	ENST00000537702
26960	ENST00000310336
26960	ENST00000629018
23433	ENST00000465198
23433	ENST00000238738
23433	ENST00000432183
23433	ENST00000489471
23433	ENST00000482449
23433	ENST00000473428
23433	ENST00000494370
23433	ENST00000489448
23433	ENST00000616091
284186	ENST00000332900
284186	ENST00000574093
284186	ENST00000576919
284186	ENST00000571868
284186	ENST00000577027
150383	ENST00000404583
150383	ENST00000314567
150383	ENST00000381037
150383	ENST00000404744
150383	ENST00000475605
150383	ENST00000474256
56165	ENST00000369282
56165	ENST00000369280
56165	ENST00000251864
4318	ENST00000372330
2823	ENST00000280187
2823	ENST00000507080
2823	ENST00000393658
2823	ENST00000506894
2823	ENST00000515090
2823	ENST00000506219
2823	ENST00000508323
2823	ENST00000503397
2823	ENST00000512610
2823	ENST00000502754
2823	ENST00000507520
2823	ENST00000513667
2823	ENST00000512509
2823	ENST00000505561
2823	ENST00000505375
2823	ENST00000513365
2823	ENST00000509865
2823	ENST00000512897
2823	ENST00000507540
2823	ENST00000505304
2823	ENST00000503563
85360	ENST00000342784
85360	ENST00000597977
85360	ENST00000600440
85360	ENST00000600252
85360	ENST00000602203
341392	ENST00000399422
341392	ENST00000533292
64506	ENST00000618698
64506	ENST00000614918
64506	ENST00000618449
64506	ENST00000617958
64506	ENST00000615198
64506	ENST00000611163
64506	ENST00000616959
64506	ENST00000617462
64506	ENST00000620182
64506	ENST00000617522
64506	ENST00000614977
64506	ENST00000570205
64506	ENST00000568994
64506	ENST00000569257
64506	ENST00000567678
64506	ENST00000566716
64506	ENST00000563519
64506	ENST00000611031
80013	ENST00000378036
80013	ENST00000477891
80013	ENST00000277632
80013	ENST00000476912
80013	ENST00000418767
80013	ENST00000436829
10671	ENST00000221114
10671	ENST00000522141
10671	ENST00000522540
10671	ENST00000520829
10671	ENST00000523666
10671	ENST00000519830
8705	ENST00000430971
150465	ENST00000233336
150465	ENST00000485537
150465	ENST00000476615
150465	ENST00000460450
80179	ENST00000618519
80179	ENST00000633264
80179	ENST00000631888
80179	ENST00000632109
80179	ENST00000613929
80179	ENST00000633121
80179	ENST00000633105
80179	ENST00000632420
80179	ENST00000634155
80179	ENST00000631956
80179	ENST00000633519
80179	ENST00000632298
80179	ENST00000633004
80179	ENST00000632349
80179	ENST00000633104
80179	ENST00000632930
80179	ENST00000632231
80179	ENST00000633938
80179	ENST00000631623
80179	ENST00000633669
80179	ENST00000632090
80179	ENST00000633990
80179	ENST00000633266
80179	ENST00000632521
80179	ENST00000633841
80179	ENST00000632311
80179	ENST00000634006
6748	ENST00000320857
6748	ENST00000491833
6748	ENST00000370087
6748	ENST00000482902
6748	ENST00000370086
6748	ENST00000460616
6748	ENST00000370085
6748	ENST00000471724
6748	ENST00000471880
6748	ENST00000486204
6748	ENST00000485612
6748	ENST00000447375
54760	ENST00000591201
54760	ENST00000441747
54760	ENST00000300954
54760	ENST00000586616
54760	ENST00000586074
54760	ENST00000588195
54760	ENST00000591303
54760	ENST00000586002
54760	ENST00000587784
54760	ENST00000588671
54760	ENST00000590057
54760	ENST00000614078
54760	ENST00000591687
114880	ENST00000392505
114880	ENST00000477646
114880	ENST00000357080
114880	ENST00000409045
114880	ENST00000190611
114880	ENST00000409631
114880	ENST00000315022
114880	ENST00000477097
114880	ENST00000359685
3655	ENST00000412899
3655	ENST00000409532
3655	ENST00000264107
3655	ENST00000442250
3655	ENST00000458358
3655	ENST00000409080
3655	ENST00000497107
3655	ENST00000416789
3655	ENST00000469534
3655	ENST00000470259
3655	ENST00000475302
631	ENST00000377873
631	ENST00000377868
631	ENST00000492424
631	ENST00000473415
631	ENST00000536626
7932	ENST00000453513
27253	ENST00000484979
27253	ENST00000377918
27253	ENST00000612954
27253	ENST00000615375
780776	ENST00000572980
780776	ENST00000573857
780776	ENST00000575135
780776	ENST00000456096
780776	ENST00000572428
780776	ENST00000573360
780776	ENST00000299866
780776	ENST00000572102
780776	ENST00000619408
780776	ENST00000570692
780776	ENST00000612195
101928069	ENST00000527092
101928069	ENST00000602951
101928069	ENST00000533502
101928069	ENST00000527274
101928069	ENST00000525142
246	ENST00000570836
246	ENST00000574640
246	ENST00000576572
246	ENST00000572265
246	ENST00000573740
246	ENST00000576394
246	ENST00000293761
116337	ENST00000284288
23601	ENST00000546910
23601	ENST00000418498
23601	ENST00000551012
23601	ENST00000439991
23601	ENST00000438351
23601	ENST00000470595
23601	ENST00000481301
10537	ENST00000414436
58524	ENST00000190165
58524	ENST00000417254
1977	ENST00000450253
1977	ENST00000280892
1977	ENST00000515638
1977	ENST00000511644
1977	ENST00000504432
1977	ENST00000505992
1977	ENST00000505194
1977	ENST00000507665
1977	ENST00000505829
1977	ENST00000504472
1977	ENST00000418385
566	ENST00000592205
566	ENST00000233997
103695434	ENST00000609099
124989	ENST00000518170
124989	ENST00000523285
124989	ENST00000517310
124989	ENST00000520802
124989	ENST00000331493
124989	ENST00000519772
124989	ENST00000517484
124989	ENST00000520776
124989	ENST00000518646
124989	ENST00000518081
124989	ENST00000523978
124989	ENST00000522326
124989	ENST00000523842
84948	ENST00000504548
102723896	ENST00000511590
144776	ENST00000419272
613212	ENST00000379445
613212	ENST00000514851
613212	ENST00000395322
613212	ENST00000620385
83547	ENST00000574810
83547	ENST00000301336
83547	ENST00000570858
83547	ENST00000573398
