EntrezGene ID	CCDS ID
64856	
64856	CCDS28
64856	CCDS27
6756	CCDS14290
84168	CCDS1892
84168	CCDS46314
84168	
84168	CCDS46313
2266	CCDS47153
2266	
2266	CCDS3788
100505545	
2592	
2592	CCDS6565
2592	CCDS59122
2535	CCDS11484
116449	CCDS47024
116449	
58515	CCDS54597
58515	
8622	
8622	CCDS34191
8622	CCDS34192
8622	CCDS4037
8622	CCDS34193
8622	CCDS34190
28971	
28971	CCDS8254
55175	CCDS11411
9247	CCDS4517
101927017	
11202	CCDS42600
11202	CCDS12813
11202	
11202	CCDS12814
11202	CCDS12815
11202	CCDS74433
90527	CCDS10119
90527	CCDS61619
90527	CCDS61620
90527	
90527	CCDS61621
100874179	
149175	CCDS44110
149175	CCDS44111
149175	
149175	CCDS426
57157	CCDS47621
57157	CCDS47622
57157	
57157	CCDS47624
57157	CCDS47623
4154	
4154	CCDS3164
4154	CCDS3163
4154	CCDS54656
4154	CCDS3165
4154	CCDS3166
4154	CCDS3168
4154	CCDS3167
105375972	
6710	CCDS32099
6710	
6710	CCDS32100
6217	
6217	CCDS12535
1954	CCDS12604
1954	CCDS62693
1954	
100133612	
339976	CCDS3851
339976	
25793	CCDS13907
25793	
25793	CCDS46695
25793	CCDS58806
55206	CCDS9246
55206	CCDS53844
3605	CCDS4937
5079	CCDS6607
5079	CCDS65048
5079	
5079	CCDS65047
5079	CCDS65045
5079	CCDS65044
5079	CCDS65042
5079	CCDS65041
5079	CCDS65040
5079	CCDS65039
5079	CCDS65043
5079	CCDS65046
85012	CCDS14511
85012	
6282	CCDS1009
6282	
5796	CCDS5137
5796	CCDS78179
5796	CCDS47473
5796	CCDS75517
115019	CCDS30989
115019	CCDS30990
115019	
100506457	
3859	CCDS11378
83598	
84525	CCDS47062
84525	CCDS3507
84525	
84525	CCDS54767
345456	CCDS34301
51123	CCDS6291
51123	
80745	
80745	CCDS1805
139562	CCDS14395
27122	
27122	CCDS7808
6886	CCDS547
6886	
23307	
23307	CCDS48007
27181	
27181	CCDS33086
23467	CCDS33647
54578	CCDS2508
54578	
54578	CCDS2507
55284	
55284	CCDS47874
55284	CCDS47875
388456	
283432	
57596	CCDS9962
57596	
81671	
81671	CCDS11619
123720	CCDS45333
123720	
2253	
2253	CCDS7517
2253	CCDS7516
2253	CCDS7518
2253	CCDS7515
2253	CCDS73185
5252	CCDS4778
5252	CCDS4777
91893	CCDS44729
91893	
130399	CCDS2205
130399	CCDS46434
130399	CCDS46432
130399	CCDS46433
81029	
81029	CCDS8510
55003	CCDS34339
84898	CCDS60497
84898	CCDS7132
84898	
58190	
58190	CCDS56166
58190	CCDS2416
26190	
26190	CCDS43872
153339	CCDS34198
153339	
60468	CCDS5026
60468	
51684	CCDS7537
51684	CCDS53571
51684	
83855	CCDS12075
83855	
23137	CCDS6632
23137	
79871	CCDS740
79871	
6299	CCDS10747
6299	
6299	CCDS45483
81691	
81691	CCDS10591
81691	CCDS45437
57528	CCDS34260
51654	
51654	CCDS13219
51654	CCDS63255
11309	
11309	CCDS8235
11309	CCDS53679
11309	CCDS44683
148198	CCDS46031
148198	
3699	
3699	CCDS46845
283537	
283537	CCDS9332
283537	CCDS45021
6019	CCDS6460
6019	
9288	
56944	CCDS65618
56944	CCDS870
56944	
56944	CCDS72839
284309	CCDS12962
284309	
5148	
5148	CCDS11783
134359	CCDS47236
134359	
134359	CCDS47237
6455	CCDS32874
6455	CCDS59335
6455	CCDS56076
6455	
5509	CCDS13483
51455	CCDS42722
51455	CCDS2045
51455	
54800	CCDS3246
54800	
9852	CCDS46790
9852	
9732	
9732	CCDS47688
176	
176	CCDS53971
176	CCDS53970
256949	CCDS12199
256949	
253314	
253314	CCDS47345
442361	CCDS43671
152926	CCDS3629
152926	
79837	CCDS53808
79837	CCDS8946
79837	
79837	CCDS55839
503614	
25959	CCDS12255
25959	
25959	CCDS54219
101928298	
8487	CCDS9669
8487	
8487	CCDS41946
8487	CCDS32068
440518	
9815	CCDS9138
9815	CCDS55884
9815	CCDS44968
9815	CCDS44969
9815	
9815	CCDS9139
65244	
65244	CCDS31794
388795	
25885	CCDS42706
25885	
134430	CCDS4102
134430	
101929239	
51450	CCDS6926
10343	CCDS14073
201626	
201626	CCDS33772
6047	
6047	CCDS47001
6047	CCDS54713
101928405	
8672	CCDS214
8672	CCDS55580
8672	CCDS72723
8672	
8672	CCDS59192
9536	
9536	CCDS6927
90187	CCDS13316
78994	
78994	CCDS10687
2811	CCDS54068
2811	
375298	CCDS46466
375298	CCDS54425
375298	CCDS33340
375298	
375298	CCDS42789
375298	CCDS33341
22865	CCDS3197
22865	
285268	CCDS2693
285268	
285268	CCDS74920
159013	
159013	CCDS14253
25932	CCDS256
25932	
284661	
63939	CCDS13484
63939	
4145	CCDS42468
4145	CCDS12114
4145	
4145	CCDS12113
83596	CCDS46144
83596	CCDS12776
83596	
83596	CCDS74423
83596	CCDS74424
10642	CCDS11543
10642	
10642	CCDS54138
387804	CCDS44709
387804	
10972	CCDS9840
10972	
83983	CCDS12403
83983	
81061	CCDS74807
27019	
27019	CCDS6557
27019	CCDS75829
51330	
51330	CCDS10489
55780	CCDS64572
55780	CCDS64574
55780	CCDS34576
55780	CCDS64573
23248	
23248	CCDS72907
23248	CCDS44216
51762	CCDS10183
51762	
147657	CCDS12850
147657	
147657	CCDS77346
147657	CCDS74437
9366	
344967	
440117	
4292	CCDS2663
4292	
4292	CCDS54563
4292	CCDS54562
442117	
442117	CCDS34104
5322	
5322	CCDS202
105373496	
100188953	
4179	CCDS1485
4179	CCDS1480
4179	CCDS1479
4179	CCDS31008
4179	CCDS31009
4179	CCDS1481
4179	CCDS1482
4179	
4179	CCDS1484
348932	CCDS3860
348932	
6767	CCDS14006
6767	
64902	CCDS3908
64902	
64902	CCDS78000
9093	
27125	CCDS4164
27125	
144100	
144100	CCDS31434
55204	CCDS966
55204	
51318	CCDS1987
51318	
51318	CCDS1988
28990	CCDS75007
28990	CCDS3068
28990	
7328	CCDS5814
7328	CCDS47710
7328	
7111	CCDS6726
7111	
401190	
401190	CCDS34170
90624	CCDS4148
90624	
90624	CCDS78057
647309	
647309	CCDS54697
51760	
51760	CCDS10575
51760	CCDS76835
441461	
94	
94	CCDS31804
388585	
114902	CCDS8420
114902	
9138	CCDS12591
9138	
9138	CCDS12592
9138	CCDS12590
100505585	CCDS12591
100505585	
100505585	CCDS12592
100505585	CCDS12590
643529	
9083	
9083	CCDS14800
4620	
4620	CCDS11156
374887	CCDS54236
374887	
374887	CCDS42530
101927542	
100874214	
345930	CCDS43508
345930	
84657	
10010	CCDS2215
10010	
10010	CCDS46436
1128	CCDS8040
1128	
101926924	
105379645	
2277	CCDS14166
2277	
5511	CCDS311
5511	CCDS313
5511	CCDS312
5511	
643699	
643699	CCDS61578
101927560	
101927587	
6847	CCDS879
6847	
6847	CCDS72840
2534	CCDS5095
2534	CCDS5094
2534	CCDS5096
2534	
115908	CCDS6299
115908	
115908	CCDS59110
51084	CCDS41871
51084	
63951	CCDS6514
10246	CCDS4567
10246	
10246	CCDS69060
6533	
6533	CCDS77704
6533	CCDS46765
6533	CCDS33705
23070	
23070	CCDS4835
337979	CCDS13601
55958	CCDS6503
84288	
84288	CCDS31082
84288	CCDS44341
11319	
11319	CCDS7321
11319	CCDS44433
11319	CCDS44434
85415	
85415	CCDS12427
51125	CCDS34887
51125	
51125	CCDS55226
286094	
29952	CCDS7030
29952	
84666	
84666	CCDS2953
282991	
282991	CCDS7490
282991	CCDS73179
7141	CCDS2406
256329	CCDS7701
6570	CCDS47814
6570	CCDS6013
6570	
6570	CCDS47815
8840	
8840	CCDS6371
8840	CCDS56556
8840	CCDS56555
8840	CCDS6372
256933	
256933	CCDS11790
92421	CCDS6233
129080	CCDS33630
129080	
112744	
112744	CCDS4938
51808	CCDS4138
51808	
477	
477	CCDS1196
22921	CCDS41495
22921	
26009	
26009	CCDS677
26009	CCDS76172
51526	CCDS13327
100505978	
221711	
221711	CCDS43423
7525	
7525	CCDS11824
60682	CCDS64459
60682	CCDS4973
60682	CCDS43478
60682	
60682	CCDS75478
344405	
347744	
347744	CCDS47371
100507240	
89927	CCDS10561
89927	CCDS45422
4214	CCDS43318
4214	
204	CCDS373
204	
204	CCDS374
10924	CCDS5128
10924	
10924	CCDS69190
26355	
26355	CCDS43139
2689	CCDS45758
2689	CCDS45757
2689	CCDS11647
2689	CCDS11648
2689	
55335	
55335	CCDS6761
100379174	
56731	CCDS13537
56731	
55831	CCDS2594
55831	
84193	CCDS9951
84193	
84193	CCDS9952
79650	
79650	CCDS10791
79650	CCDS55998
79650	CCDS55997
199731	CCDS12627
199731	
80055	CCDS2318
80055	
23767	CCDS13121
23767	
9338	CCDS35358
9338	
6690	CCDS4286
6690	
1948	CCDS9507
121665	CCDS9208
121665	
1154	
1154	CCDS46834
1154	CCDS2831
914	CCDS889
914	
79691	
79691	CCDS58844
79691	CCDS33828
79691	CCDS58846
79691	CCDS58845
100507461	
5458	CCDS34074
646576	
149371	CCDS1593
6623	
6623	CCDS7380
4069	CCDS8989
4069	
29774	
101927922	
5276	CCDS3200
5276	
5276	CCDS75047
1390	
1390	CCDS7184
1390	CCDS7182
1390	CCDS7180
1390	CCDS7181
1390	CCDS31181
1390	CCDS7183
1390	CCDS7185
1390	CCDS58074
1390	CCDS58075
1390	CCDS7186
1390	CCDS53517
1390	CCDS7187
1390	CCDS53519
1390	CCDS53518
1390	CCDS53521
1390	CCDS7188
1390	CCDS58076
1390	CCDS53520
64132	CCDS11563
64132	
8218	CCDS54497
8218	CCDS46662
8218	
11161	CCDS9845
51409	CCDS2830
51409	
64595	
1632	CCDS10464
1632	CCDS58410
1632	
285224	
51194	
51194	CCDS34167
51194	CCDS47217
116211	
116211	CCDS56299
116211	CCDS3316
10007	
10007	CCDS4272
165721	CCDS3048
161357	CCDS45098
161357	CCDS41948
161357	
4935	CCDS14134
4935	
105372941	
112970	CCDS562
5027	
5027	CCDS9213
63899	CCDS2927
63899	
55801	CCDS8981
100506516	
85293	
6261	
6261	CCDS33011
6261	CCDS42563
146395	CCDS45450
146395	
146395	CCDS10631
223082	CCDS5426
223082	
27348	CCDS6929
27348	
339829	
339829	CCDS46964
101928882	
101928882	CCDS46964
9507	CCDS1223
9507	
60412	CCDS43648
60412	
60412	CCDS5829
136306	CCDS5848
136306	
136306	CCDS47721
3892	
3892	CCDS41785
2892	CCDS76017
2892	CCDS14604
2892	CCDS14605
2892	
92344	CCDS1289
92344	CCDS53428
92344	
104355143	
100996624	
102723617	
374946	CCDS135
64429	
64429	CCDS7574
64429	CCDS76335
2321	CCDS73556
2321	CCDS9330
2321	CCDS53860
2321	CCDS53861
2321	
989	
989	CCDS75582
158434	
4185	CCDS11486
4185	
30817	CCDS32935
30817	
30817	CCDS59361
56674	CCDS66021
56674	CCDS7796
56674	
442425	CCDS35045
3458	CCDS8980
101926942	
63933	CCDS35495
63933	
283194	
153572	CCDS3868
6302	
6302	CCDS8952
100048912	
1066	CCDS45489
1066	CCDS45488
1066	CCDS32450
200895	
200895	CCDS2926
387638	CCDS31162
387638	CCDS53496
503569	
9330	
9330	CCDS2316
9330	CCDS56153
79018	CCDS11190
79018	
1800	
1800	CCDS10982
567	CCDS10113
415117	CCDS33793
338821	CCDS44843
338821	
344901	
344901	CCDS3299
10762	CCDS14062
10762	CCDS14063
10762	
30813	CCDS58767
30813	CCDS58766
30813	
30813	CCDS13168
30813	CCDS13169
6196	CCDS5294
6196	
6196	CCDS34570
5174	
5174	CCDS72860
5174	CCDS72859
55892	CCDS3207
55892	
55892	CCDS54671
6880	CCDS4002
102157402	CCDS4002
1584	
1584	CCDS34953
1584	CCDS6392
55529	CCDS6252
55529	
337966	CCDS13602
4282	CCDS13819
29883	CCDS6000
29883	
29883	CCDS55202
3488	CCDS2405
3488	
3730	
3730	CCDS14130
27343	
27343	CCDS76332
27343	CCDS7513
60	
60	CCDS5341
9585	CCDS7407
9585	CCDS60590
9585	
51693	
51693	CCDS10971
4720	
4720	CCDS1224
4720	CCDS53404
6727	
6727	CCDS42017
114823	CCDS12894
29960	
29960	CCDS5328
6938	CCDS10160
6938	CCDS10159
6938	
6938	CCDS76760
6938	CCDS76761
6938	CCDS42042
5245	
5245	CCDS11548
5245	CCDS62244
646	
646	CCDS73771
646	CCDS10324
83932	
83932	CCDS58066
83932	CCDS1594
83932	CCDS31054
100132463	
100132463	CCDS54824
100233209	
126638	CCDS41397
3094	
3094	CCDS4147
100287029	
27439	CCDS13740
27439	CCDS54494
4552	
4552	CCDS3874
4552	CCDS47190
25837	
25837	CCDS76806
25837	CCDS10460
54715	
54715	CCDS55984
54715	CCDS55983
54715	CCDS76818
54715	CCDS45405
54715	CCDS10531
54715	CCDS10532
168455	
168455	CCDS55151
100129917	
100507410	
51099	
51099	CCDS2711
90780	CCDS1075
90780	
56849	CCDS14506
22854	CCDS30785
22854	CCDS44180
22854	
22854	CCDS44179
149345	
149345	CCDS1416
221421	CCDS55005
221421	CCDS4905
84749	CCDS76599
84749	CCDS9123
84749	
101929335	
84931	
1031	CCDS555
3443	
3443	CCDS6504
7763	
7763	CCDS6642
83897	
653319	
653319	CCDS42177
25994	CCDS43073
25994	
25994	CCDS46806
51805	CCDS5042
51805	
339488	CCDS393
200894	
200894	CCDS2924
200894	CCDS2925
200894	CCDS54615
339400	
11025	CCDS42610
79168	CCDS42610
166863	CCDS64085
166863	CCDS3790
166863	CCDS64086
166863	
101928567	
55582	CCDS6665
55582	
55582	CCDS65071
55582	CCDS65072
653240	CCDS45675
89122	
89122	CCDS5679
89122	CCDS5678
6649	
6649	CCDS3430
100129480	
100129480	CCDS58816
8358	CCDS4573
2624	CCDS3049
2624	
2624	CCDS46903
1240	CCDS44965
1240	CCDS41829
1240	
102524628	
9615	
9615	CCDS6641
9615	CCDS56576
9615	CCDS56577
203100	CCDS6110
6628	CCDS13027
6628	CCDS13026
6628	
643650	CCDS73097
643650	CCDS73098
643650	
643650	CCDS73099
728113	CCDS73097
728113	CCDS73098
728113	
728113	CCDS73099
115361	CCDS721
115361	
79414	
79414	CCDS12483
10469	
10469	CCDS12192
152485	CCDS77968
152485	
152485	CCDS34072
100885789	
79882	CCDS32133
79882	CCDS32134
79882	
79882	CCDS55938
79882	CCDS32135
79882	CCDS32136
100996447	
2312	CCDS30860
57178	CCDS7357
57178	
101927411	
22869	CCDS35074
22869	
23417	CCDS42206
23417	
1946	CCDS4097
1946	
7517	CCDS9984
7517	
103091865	
106480738	
23325	
23325	CCDS41826
23325	CCDS73514
100506660	
168391	CCDS5929
168391	
54801	CCDS6489
54801	
339	CCDS8579
339	
23508	CCDS45132
27334	
27334	CCDS14442
80205	CCDS45485
80205	
80205	CCDS76865
200373	
200373	CCDS33282
896	CCDS4863
896	CCDS47426
896	CCDS75452
896	CCDS47427
896	CCDS47425
896	
23551	CCDS13916
284361	
284361	CCDS42594
284361	CCDS12796
10285	CCDS7565
10285	
119016	CCDS7215
101060581	CCDS7215
101060581	
56914	CCDS13124
56914	
220136	CCDS11940
114897	CCDS11762
114897	CCDS11761
114897	
152518	
152518	CCDS3478
27190	
27190	CCDS4297
100131017	CCDS75563
100131017	
64399	CCDS3762
64399	
102723335	
142910	
142910	CCDS31240
158038	CCDS6524
158038	
113146	
113146	CCDS45177
101926951	
3355	CCDS2920
1655	
1655	CCDS11659
283638	CCDS45176
283638	CCDS45175
283638	
286053	
286053	CCDS6356
101927111	
51734	CCDS42100
51734	
23389	CCDS9177
23389	
51297	CCDS13217
51297	
8318	CCDS13762
8318	
8318	CCDS54500
8318	CCDS54499
727866	
727866	CCDS43957
116985	
116985	CCDS8217
116985	CCDS41687
116985	CCDS44671
9518	
9518	CCDS12376
105369954	
22984	CCDS31276
22984	
9180	CCDS54847
9180	CCDS3928
9180	
2217	
2217	CCDS12770
9139	
9139	CCDS46590
9139	CCDS13221
8335	CCDS4574
118432	
23765	
23765	CCDS13739
23765	CCDS77645
102723692	
84976	
102724017	
140873	CCDS46594
140873	
3428	
3428	CCDS1180
3428	CCDS58039
5291	CCDS3104
5291	
374890	
101928333	
84056	CCDS31956
84056	
100128139	
10248	CCDS5704
10248	
5029	CCDS8219
574028	
945	
945	CCDS46157
945	CCDS54299
945	CCDS33084
643338	CCDS45229
25886	CCDS2846
25886	CCDS54592
25886	CCDS54591
286826	
286826	CCDS1553
4172	
4172	CCDS4940
4172	CCDS75468
6656	CCDS9523
23034	CCDS32084
23034	CCDS55917
23034	
23034	CCDS55918
677769	
103091864	
29083	CCDS33820
29083	CCDS33821
29083	
100506736	
100506736	CCDS56026
374618	
374618	CCDS10157
374618	CCDS66776
6799	
6799	CCDS10636
4772	CCDS12015
4772	CCDS59326
4772	CCDS12016
4772	
4772	CCDS62468
4772	CCDS62467
4772	CCDS59327
4772	CCDS62470
4772	CCDS32850
4772	CCDS62469
4772	CCDS62471
79845	CCDS6091
375307	CCDS2414
375307	
3045	
3045	CCDS31376
100874093	
84676	CCDS273
84676	
101927237	
54587	
54587	CCDS24
54587	CCDS59951
54587	CCDS59952
54587	CCDS59950
25909	
25909	CCDS1629
11171	
11171	CCDS8676
10257	CCDS9474
10257	
10257	CCDS76643
10257	CCDS45061
140848	
57161	
57161	CCDS9726
22847	CCDS32985
22847	
285547	
4060	CCDS9038
4060	
150159	CCDS47119
150159	
150159	CCDS34041
6314	
6314	CCDS43102
6314	CCDS46861
6314	CCDS54603
2034	
2034	CCDS1825
2056	CCDS5705
344787	
344787	CCDS46784
6936	
6936	CCDS1961
6936	CCDS62943
7760	
7760	CCDS10495
493913	
9325	
9325	CCDS10194
5728	CCDS31238
5728	
49860	CCDS1010
50617	CCDS5849
50617	
253190	
253190	CCDS14037
253190	CCDS63498
3185	CCDS7204
3185	
745	
745	CCDS44622
745	CCDS31579
3612	CCDS6231
3612	CCDS47884
3612	CCDS47883
3612	
116068	
116068	CCDS43338
116068	CCDS68911
79696	
79696	CCDS41972
79696	CCDS45138
101928978	
22983	
22983	CCDS32921
54861	CCDS43075
54861	
6130	CCDS6965
6130	
51319	CCDS3181
51319	
51319	CCDS63822
11146	CCDS738
11146	
146754	CCDS32551
146754	CCDS76937
146754	
283129	
283129	CCDS73316
283129	CCDS31603
441389	
57037	CCDS5361
57037	
91392	CCDS2719
91392	
63974	CCDS5434
63974	
11120	
11120	CCDS4613
11120	CCDS47390
11120	CCDS56404
11120	CCDS56405
79019	CCDS14025
79019	CCDS46719
79019	CCDS77681
79019	CCDS77682
79019	CCDS46720
79019	CCDS77683
79019	
257019	CCDS59131
257019	CCDS59132
257019	CCDS59133
257019	CCDS43840
257019	
257019	CCDS75852
79649	CCDS55508
79649	CCDS44004
79649	
79649	CCDS55509
101927592	
84936	
84936	CCDS58355
84936	CCDS42025
84936	CCDS58353
84936	CCDS58354
83714	CCDS8514
83714	
284076	CCDS11537
284076	
284076	CCDS45724
140706	CCDS13195
140706	
55082	CCDS41906
55082	
2013	CCDS10541
2013	
55909	CCDS47825
55909	
3418	CCDS10359
3418	
3418	CCDS76792
389170	
389170	CCDS54660
161291	CCDS32093
161291	
54942	CCDS6774
54942	
57615	CCDS46032
100287932	CCDS73091
64131	CCDS10569
64131	
724087	
347902	CCDS8751
55508	CCDS41808
55508	
3758	CCDS8477
3758	CCDS8476
3758	
157378	CCDS6348
9310	
9310	CCDS33048
9891	CCDS31892
9891	
7284	CCDS10642
7284	
126823	
126823	CCDS30919
126823	CCDS41425
51571	CCDS6361
51571	
89872	
89872	CCDS1065
3594	CCDS54232
3594	CCDS32957
3594	
5339	CCDS43775
5339	CCDS43774
5339	CCDS43773
5339	CCDS47936
5339	CCDS43772
5339	CCDS43771
5339	CCDS43770
5339	CCDS43769
5339	
64599	CCDS34708
64599	
3081	CCDS3000
3081	
285346	
4635	
4635	CCDS11510
971	CCDS6581
971	
258	CCDS3543
258	
255027	CCDS10560
255027	CCDS45421
10606	
10606	CCDS47060
10606	CCDS47061
153910	
574016	CCDS31871
64430	
200350	CCDS2117
1404	CCDS4061
1404	
388698	CCDS30861
51385	CCDS43085
51385	
50484	CCDS34932
50484	
50484	CCDS55267
716	CCDS31735
716	
373509	CCDS53944
373509	
89832	CCDS32184
89832	CCDS42008
90987	CCDS47944
5798	CCDS56168
5798	CCDS2440
5798	
5798	CCDS56167
3568	CCDS2559
3568	CCDS58813
3568	CCDS2560
3568	CCDS46739
3568	
3888	CCDS8826
153090	
153090	CCDS6832
153090	CCDS6833
25802	CCDS53457
25802	
79812	CCDS7379
79812	
101928603	CCDS64366
100293516	
100293516	CCDS56109
10716	CCDS33310
10716	
1103	CCDS7233
1103	
1103	CCDS7232
1103	CCDS44389
9436	CCDS56429
9436	CCDS4855
9436	CCDS56428
9110	
9110	CCDS11608
2203	CCDS6712
2203	
114131	CCDS7065
1278	CCDS34682
1278	
165215	CCDS33347
165215	
54968	
54968	CCDS47876
54968	CCDS6215
80343	
80343	CCDS59443
27091	CCDS11665
57466	CCDS33537
57466	CCDS46644
57466	CCDS54482
57466	
55198	CCDS9101
55198	
55198	CCDS58275
55198	CCDS58276
51548	
51548	CCDS54199
51548	CCDS12122
55051	CCDS9890
55051	
83895	
6203	CCDS12884
55638	CCDS43763
55638	
55638	CCDS43764
55638	CCDS55271
55638	CCDS47912
4645	CCDS42436
4645	
11034	CCDS13127
11034	CCDS46580
11034	
55707	CCDS173
55707	
55707	CCDS44067
55707	CCDS44066
590	CCDS3198
590	
5583	
5583	CCDS9752
51115	
51115	CCDS34918
51115	CCDS69509
51115	CCDS69510
7079	CCDS2608
257313	CCDS3300
257313	
79818	
79818	CCDS12963
6139	CCDS45865
6139	
6139	CCDS56070
163126	CCDS12540
7161	CCDS49
7161	CCDS59965
7161	CCDS55566
7161	CCDS55567
7161	CCDS55568
7161	CCDS44050
7161	CCDS44051
7161	CCDS44049
7161	
7161	CCDS55569
389090	CCDS46559
9774	CCDS5177
9774	
9774	CCDS47485
9774	CCDS75525
9774	CCDS47486
64881	CCDS9442
6860	CCDS11922
6860	
643161	CCDS44451
23060	
23060	CCDS32270
375686	CCDS6413
375686	CCDS47937
7851	CCDS2085
7851	
134285	CCDS4017
134285	CCDS54869
338382	CCDS73011
338382	CCDS76258
338382	
9867	CCDS4099
9867	
643905	CCDS33417
728957	CCDS43712
150681	CCDS42837
2765	
2765	CCDS6391
126014	CCDS62789
126014	CCDS12873
126014	CCDS12876
126014	CCDS12875
126014	CCDS12874
126014	CCDS74444
10974	CCDS7381
10974	
10440	CCDS1417
10440	
55975	
55975	CCDS34609
55975	CCDS55095
55975	CCDS5378
51291	CCDS12408
51291	CCDS74318
51291	
5717	CCDS11272
5717	
158763	CCDS14628
158763	CCDS65320
158763	
26609	CCDS14128
26609	
7305	
7305	CCDS59378
7305	CCDS54255
7305	CCDS12482
7305	CCDS46058
80339	CCDS14054
80339	
1861	CCDS6930
1861	
4102	CCDS76045
4102	
9388	
9388	CCDS11938
9388	CCDS77187
53918	CCDS3956
53918	
79802	
79802	CCDS1530
9363	CCDS14621
6920	CCDS44086
6920	
10213	CCDS46437
10213	
23518	
23518	CCDS63026
23518	CCDS2177
23518	CCDS63024
23518	CCDS63025
646268	
79661	
79661	CCDS10278
267020	CCDS54534
27235	
27235	CCDS47090
55113	CCDS315
55113	
55614	CCDS13122
55614	CCDS56178
55614	
5695	
5695	CCDS6855
78987	CCDS2593
78987	CCDS33693
78987	
3780	CCDS67611
3780	
10687	CCDS34868
10687	
345062	CCDS47145
345062	
7559	
7559	CCDS47538
7559	CCDS47539
55055	CCDS73746
55055	CCDS10219
55055	
440119	
79752	
79752	CCDS55251
79752	CCDS6232
79752	CCDS55250
101929486	
79071	CCDS3690
79071	
2975	
2975	CCDS66988
2975	CCDS32414
51022	CCDS1381
51022	CCDS1380
51022	
100873941	
101926934	
3551	CCDS6128
3551	
3551	CCDS55228
3551	CCDS56535
80267	CCDS1363
80267	
1585	CCDS6393
100529241	CCDS63079
4974	
4974	CCDS11265
151790	CCDS3201
151790	
9133	CCDS10170
9133	
10464	CCDS31991
10464	
5650	
5650	CCDS12812
5650	CCDS59414
1727	CCDS33658
1727	CCDS14040
1727	
1727	CCDS54535
101928322	
8446	CCDS1928
8446	
390443	CCDS32036
390443	CCDS53883
390443	CCDS55904
56949	CCDS32892
56949	
27074	CCDS3242
27074	
25813	CCDS14055
25813	
2844	
2844	CCDS6848
2844	CCDS6849
23637	
23637	CCDS6848
23637	CCDS6849
94059	CCDS77358
100996579	
441355	
100996569	
8678	CCDS11441
8678	
101929084	
11262	
11262	CCDS42831
11262	CCDS63149
11262	CCDS63151
11262	CCDS33392
11262	CCDS63150
51050	CCDS6218
9600	CCDS31620
9600	CCDS44659
9600	
57582	
57582	CCDS65188
57582	CCDS35175
1510	CCDS73013
1510	CCDS73012
1510	
10282	
10282	CCDS5635
7458	CCDS5564
7458	
7458	CCDS5565
92270	CCDS34196
92270	
3336	CCDS2320
3336	
3363	CCDS7408
3363	CCDS7409
3363	CCDS7410
259266	CCDS1389
259266	
259266	CCDS55672
283927	CCDS58479
283927	CCDS42195
283927	
283927	CCDS58480
283927	CCDS73916
84000	CCDS55788
84000	CCDS41721
84000	CCDS58185
84000	
84000	CCDS55789
84295	CCDS14639
84295	
84295	CCDS14640
84700	CCDS54507
84700	
2319	
2319	CCDS11245
202865	CCDS5890
104355220	
79581	
79581	CCDS6423
441273	CCDS34716
441273	
161882	CCDS32502
161882	
9481	CCDS43470
9481	
9481	CCDS56431
165140	CCDS1810
9831	
101927424	
3299	
3299	CCDS42175
3299	CCDS45510
79590	
79590	CCDS1155
8291	CCDS46325
8291	CCDS46324
8291	CCDS46326
8291	CCDS46323
8291	CCDS1918
8291	CCDS46327
8291	CCDS46331
8291	CCDS46332
8291	CCDS46330
8291	CCDS46328
8291	CCDS46329
8291	
56244	CCDS78126
54714	
54714	CCDS6244
101928470	
6132	
6132	CCDS6433
9897	
9897	CCDS6355
101060544	
5726	CCDS34765
84302	CCDS6757
84302	
11181	CCDS73402
11181	
11181	CCDS73401
10451	CCDS785
10451	
10451	CCDS44181
2853	CCDS5299
727699	
152206	
152206	CCDS2705
6527	CCDS13903
101929034	
912	CCDS1173
399715	
1413	CCDS13841
1413	
222166	CCDS5425
222166	
5596	CCDS42437
5596	CCDS77189
5596	CCDS77188
55608	CCDS9520
55608	
55608	CCDS66580
102724539	
58513	
58513	CCDS58653
58513	CCDS58654
58513	CCDS32944
58513	CCDS59363
3099	CCDS1956
3099	
2207	
2207	CCDS1225
51406	CCDS4528
51406	
1314	CCDS41424
1314	CCDS1202
1314	
80164	CCDS74276
80164	
3111	CCDS4763
3293	
3293	CCDS6716
643155	CCDS34165
5738	CCDS890
5738	
51244	
51244	CCDS2620
100996345	
7030	
7030	CCDS14315
89944	CCDS31724
89944	
50651	CCDS30577
50651	
84319	CCDS2935
84319	
84319	CCDS54618
3834	
3834	CCDS5305
3834	CCDS43530
391002	
5920	
5920	CCDS41662
387893	CCDS9247
387893	
283487	
1501	CCDS3881
1501	
1501	CCDS75228
1501	CCDS75227
158297	CCDS6487
158297	CCDS75820
158297	
158297	CCDS75819
55600	CCDS1211
55600	
51626	CCDS1813
51626	
51626	CCDS46270
51626	CCDS62903
101927229	
100288486	
8289	CCDS285
8289	CCDS44091
8289	
65078	
65078	CCDS13777
55920	CCDS181
55920	
2124	CCDS11266
152137	CCDS33913
152137	CCDS33912
152137	
55972	CCDS5610
55972	
55364	CCDS11886
55364	
81889	CCDS10448
81889	CCDS45380
81889	CCDS32367
369	CCDS35232
369	CCDS59164
369	
369	CCDS75970
102723604	
2907	
2907	CCDS34961
80314	CCDS60511
80314	CCDS73083
80314	CCDS7172
80314	
101930748	
7637	
7637	CCDS31940
103344931	
5802	
